Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,143.0261993408203,14.155838012695312,0.13317196,0.1824314,0.25547665,0.076285884,0.518071,3.4339726e-05,0.20977384,0.9999999969780359,Accepted
HiResCAM,1.0,91.90697479248047,14.155838012695312,0.09857665,0.11722828,0.17421535,0.041870948,0.37042028,5.9604645e-08,0.16811356,0.9999977920748918,Accepted
GradCAMElementWise,1.0,75.03995513916016,14.155838012695312,0.0841558,0.09571423,0.13570961,0.04708866,0.26743317,5.9604645e-08,0.06528032,0.9322824005544688,Accepted
GradCAMPlusPlus,1.0,150.8990020751953,14.155838012695312,0.15057957,0.19247322,0.2935654,0.06931697,0.6279579,8.499622e-05,0.2703271,0.9999999999999865,Accepted
XGradCAM,1.0,139.28070068359375,14.155838012695312,0.13746646,0.17765395,0.24378426,0.06331132,0.5109916,0.00023505092,0.2755224,0.999999999999996,Accepted
AblationCAM,1.0,123.10433197021484,14.155838012695312,0.10963816,0.1570208,0.21581191,0.050543852,0.46159443,6.097555e-05,0.18983467,0.9999999147573021,Accepted
ScoreCAM,1.0,147.9628143310547,14.155838012695312,0.15077007,0.1887281,0.26847285,0.078597814,0.545897,0.000115573406,-0.121836886,0.9993708678628763,Accepted
EigenCAM,1.0,101.93692016601562,14.155838012695312,0.12571798,0.13002159,0.19666663,0.061322518,0.34819925,0.0006569028,-0.2898927,0.9999999999999999,Accepted
EigenGradCAM,1.0,205.33419799804688,14.155838012695312,0.25696558,0.26190585,0.3689882,0.15475646,0.6818987,0.00046390295,0.08379738,0.9810600230825435,Accepted
LayerCAM,1.0,75.03995513916016,14.155838012695312,0.0841558,0.09571423,0.13570961,0.04708866,0.26743317,5.9604645e-08,0.06528032,0.9322824005544688,Accepted
FullGrad,0.9987244606018066,93.92679595947266,14.155838012695312,0.09259507,0.11980458,0.16704881,0.041959792,0.35295403,0.0,0.11329217,0.9985137534155865,Accepted
KPCA_CAM,0.9974489808082581,67.52493286132812,14.155838012695312,0.07123323,0.08612875,0.12152238,0.034603737,0.24859911,0.0,0.26329434,0.9999999999999327,Accepted
FEM,1.0,60.59824752807617,14.155838012695312,0.054615628,0.07729368,0.11276646,0.027316712,0.23703301,1.1920929e-07,-0.11188114,0.9982962159751474,Accepted
ShapleyCAM,1.0,157.92933654785156,14.155838012695312,0.1767267,0.20144048,0.29582572,0.09724475,0.5625629,0.00014430285,0.1664171,0.9999971997323008,Accepted
FinerCAM,1.0,213.81198120117188,14.155838012695312,0.25143164,0.27271935,0.39774644,0.11901926,0.76234794,0.00041012466,-0.02596952,0.5322276838476452,Accepted
