Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,0.9987244606018066,159.46707153320312,5.3590545654296875,0.17276621,0.20340188,0.30153444,0.06877981,0.6358001,0.0,-0.3939797,1.0,Accepted
HiResCAM,1.0,79.83979034423828,5.3590545654296875,0.081511766,0.10183646,0.14572665,0.035304133,0.3058855,1.4695339e-05,-0.23448923,0.9999999999703159,Accepted
GradCAMElementWise,0.9987244606018066,85.40876770019531,5.3590545654296875,0.09989877,0.108939774,0.15832531,0.043459736,0.32092,0.0,-0.20956516,0.9999999968650012,Accepted
GradCAMPlusPlus,1.0,112.58707427978516,5.3590545654296875,0.10795829,0.14360598,0.19968253,0.05175089,0.42112193,6.03199e-05,0.122861475,0.9994346248028175,Accepted
XGradCAM,1.0,189.685546875,5.3590545654296875,0.22933882,0.24194585,0.34991065,0.11873597,0.69432485,0.00028449297,-0.08127375,0.9771420835034841,Accepted
AblationCAM,1.0,87.24482727050781,5.3590545654296875,0.08765352,0.11128167,0.16716543,0.035041384,0.35802376,1.2934208e-05,-0.06327431,0.9233772644889215,Accepted
ScoreCAM,1.0,121.10722351074219,5.3590545654296875,0.11196537,0.1544735,0.22192612,0.055833638,0.46696186,0.0008791685,-0.15510963,0.9999871456286403,Accepted
EigenCAM,0.9987244606018066,68.29798126220703,5.3590545654296875,0.08667812,0.08711478,0.14030229,0.032907084,0.24366474,0.0,-0.27454427,0.999999999999995,Accepted
EigenGradCAM,1.0,107.10077667236328,5.3590545654296875,0.102707,0.13660812,0.18208277,0.054649673,0.36628467,1.1920929e-07,-0.12580498,0.9995859420752071,Accepted
LayerCAM,0.9987244606018066,85.40876770019531,5.3590545654296875,0.09989877,0.108939774,0.15832531,0.043459736,0.32092,0.0,-0.20956516,0.9999999968650012,Accepted
FullGrad,0.9987244606018066,88.22573852539062,5.3590545654296875,0.08633798,0.11253283,0.15983063,0.041693594,0.3357251,0.0,-0.1961272,0.9999999691701615,Accepted
KPCA_CAM,0.9910714030265808,19.023086547851562,5.3590545654296875,0.020191357,0.024264142,0.034649715,0.008971214,0.071640134,0.0,0.17926474,0.9999995636784035,Accepted
FEM,0.9987244606018066,37.3931770324707,5.3590545654296875,0.042434767,0.047695383,0.06624433,0.01780869,0.13868448,0.0,0.10752461,0.9974270703440443,Accepted
ShapleyCAM,1.0,111.31006622314453,5.3590545654296875,0.13596019,0.14197712,0.20126612,0.057879284,0.411874,1.5437603e-05,-0.026768267,0.5458100446459959,Accepted
FinerCAM,1.0,246.08065795898438,5.3590545654296875,0.2725559,0.3138784,0.48755324,0.12228077,0.9846602,0.00060513616,0.009887099,0.21776207911637868,Accepted
