Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,0.9987244606018066,92.6991195678711,15.45772647857666,0.091747195,0.118238665,0.17542216,0.04418893,0.37009418,0.0,0.06290506,0.9216388595748266,Accepted
HiResCAM,1.0,80.85237121582031,15.45772647857666,0.081003815,0.10312802,0.14424975,0.039400928,0.29261705,3.33786e-06,0.14268652,0.9999391213313218,Accepted
GradCAMElementWise,1.0,76.13430786132812,15.45772647857666,0.074958,0.097110085,0.13833141,0.03458482,0.29360735,4.8577785e-05,0.10415228,0.996494691451986,Accepted
GradCAMPlusPlus,1.0,143.25975036621094,15.45772647857666,0.1453473,0.18272927,0.26785883,0.06412095,0.57254815,0.0003728345,0.07270066,0.9581554525023854,Accepted
XGradCAM,1.0,263.4637756347656,15.45772647857666,0.30379406,0.33605075,0.48273566,0.16135886,0.9453064,0.00017905235,0.051252354,0.8483474859912569,Accepted
AblationCAM,0.9987244606018066,102.13639831542969,15.45772647857666,0.100343294,0.13027602,0.19532129,0.046883706,0.41087893,0.0,0.09749851,0.9937070797269572,Accepted
ScoreCAM,1.0,186.97091674804688,15.45772647857666,0.18379901,0.23848331,0.36860213,0.083653145,0.78929055,0.0011759698,-0.09602755,0.9928698452683012,Accepted
EigenCAM,1.0,59.99303436279297,15.45772647857666,0.06558034,0.076521724,0.10955112,0.031436056,0.2260508,5.8546662e-05,0.079733774,0.9744205449114413,Accepted
EigenGradCAM,1.0,242.96588134765625,15.45772647857666,0.28170943,0.30990547,0.48122206,0.093972996,0.9343163,0.00041885674,-0.0724911,0.9575601423032504,Accepted
LayerCAM,1.0,76.13430786132812,15.45772647857666,0.074958,0.097110085,0.13833141,0.03458482,0.29360735,4.8577785e-05,0.10415228,0.996494691451986,Accepted
FullGrad,1.0,87.49508666992188,15.45772647857666,0.096009895,0.11160087,0.16970025,0.037990108,0.36573693,0.00020769238,0.16396198,0.9999960667224314,Accepted
KPCA_CAM,0.9464285969734192,44.824989318847656,15.45772647857666,0.041353054,0.057174727,0.0780492,0.016726254,0.16811123,0.0,0.10737641,0.9973914027182416,Accepted
FEM,1.0,128.103759765625,15.45772647857666,0.13543451,0.16339767,0.22529624,0.056517143,0.47780505,5.9604645e-08,-0.073942356,0.9615397143426841,Accepted
ShapleyCAM,0.9987244606018066,110.08950805664062,15.45772647857666,0.09751958,0.14042029,0.18071994,0.048931904,0.37667418,0.0,-0.12585881,0.9995883167727624,Accepted
FinerCAM,1.0,163.45135498046875,15.45772647857666,0.16101854,0.20848387,0.34191424,0.050603703,0.7599144,0.00046770647,0.15196571,0.9999807219685005,Accepted
