Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,0.9923469424247742,78.72430419921875,9.421253204345703,0.064720154,0.10041365,0.13903503,0.024454482,0.30971438,0.0,0.14437631,0.9999503697418736,Accepted
HiResCAM,1.0,70.47669982910156,9.421253204345703,0.059540555,0.08989375,0.12756054,0.026632398,0.27799982,1.1622906e-05,0.0927358,0.990624759037438,Accepted
GradCAMElementWise,1.0,69.73468017578125,9.421253204345703,0.07154986,0.0889473,0.12452572,0.02851804,0.26629892,0.00022679567,0.13373144,0.9998269266438709,Accepted
GradCAMPlusPlus,1.0,105.21551513671875,9.421253204345703,0.10386751,0.13420345,0.19412999,0.047434233,0.40879443,0.00035950541,0.100088924,0.9949693676589257,Accepted
XGradCAM,1.0,135.0946807861328,9.421253204345703,0.14093079,0.17231464,0.23397624,0.078301705,0.46721283,0.00013455749,0.2211214,0.9999999996129437,Accepted
AblationCAM,0.9897959232330322,86.2403335571289,9.421253204345703,0.08230834,0.11000043,0.15934394,0.025118288,0.35847875,0.0,0.17582634,0.9999992726846986,Accepted
ScoreCAM,0.8903061151504517,135.44561767578125,9.421253204345703,0.12024623,0.17276227,0.24960011,0.03191026,0.5754512,0.0,-0.06388988,0.9262060278624982,Accepted
EigenCAM,1.0,57.52853012084961,9.421253204345703,0.063329175,0.073378235,0.10228579,0.038890883,0.1919801,2.7045608e-05,0.1277855,0.9996654938806887,Accepted
EigenGradCAM,1.0,290.298828125,9.421253204345703,0.39461398,0.3702791,0.484005,0.2241663,0.8714595,0.00030884147,-0.09435673,0.9917988527556139,Accepted
LayerCAM,1.0,69.73468017578125,9.421253204345703,0.07154986,0.0889473,0.12452572,0.02851804,0.26629892,0.00022679567,0.13373144,0.9998269266438709,Accepted
FullGrad,1.0,100.0946044921875,9.421253204345703,0.115704656,0.12767169,0.18882504,0.05415641,0.36069283,0.00013789535,0.15872751,0.9999920162500573,Accepted
KPCA_CAM,0.9234693646430969,37.002410888671875,9.421253204345703,0.031122684,0.047196947,0.07212341,0.009665713,0.1656467,0.0,0.0584414,0.897981558778194,Accepted
FEM,0.9489796161651611,103.09107208251953,9.421253204345703,0.09595833,0.1314937,0.23001552,0.01808145,0.52604586,0.0,0.26059517,0.999999999999877,Accepted
ShapleyCAM,0.9693877696990967,58.88490295410156,9.421253204345703,0.060311623,0.0751083,0.11007194,0.027336821,0.22744614,0.0,0.21932693,0.9999999994602423,Accepted
FinerCAM,1.0,158.77288818359375,9.421253204345703,0.13424653,0.20251644,0.305266,0.04670104,0.6916861,0.0011776239,0.18551646,0.9999998319982881,Accepted
