Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,78.8345947265625,5.8466644287109375,0.08351691,0.10055433,0.14519306,0.043084174,0.29804018,5.9604645e-08,0.1616317,0.9999945946227601,Accepted
HiResCAM,1.0,56.22962188720703,5.8466644287109375,0.05720768,0.07172146,0.0923183,0.03060573,0.18464483,0.00015740097,0.0763265,0.9673897724090491,Accepted
GradCAMElementWise,1.0,64.66954803466797,5.8466644287109375,0.06875202,0.08248668,0.117382124,0.034569543,0.23912096,0.0002542585,0.047346085,0.8146027895078786,Accepted
GradCAMPlusPlus,1.0,134.08096313476562,5.8466644287109375,0.13137689,0.17102161,0.23854654,0.070172206,0.49090523,0.0001103878,0.14332348,0.9999436180362226,Accepted
XGradCAM,1.0,127.67161560058594,5.8466644287109375,0.1400548,0.16284645,0.23567101,0.069642626,0.48007083,5.2690506e-05,0.24230354,0.9999999999938616,Accepted
AblationCAM,0.9987244606018066,33.566532135009766,5.8466644287109375,0.033562854,0.04281445,0.05656784,0.017549904,0.11483073,0.0,0.053672686,0.8667787114068778,Accepted
ScoreCAM,1.0,40.39453887939453,5.8466644287109375,0.037889715,0.05152365,0.061739706,0.019230774,0.12147637,0.00012232363,-0.09482271,0.9921111326455472,Accepted
EigenCAM,1.0,103.12904357910156,5.8466644287109375,0.12134059,0.13154215,0.1987749,0.049243614,0.4163791,0.00014038384,-0.12830174,0.9996837498407011,Accepted
EigenGradCAM,1.0,78.8861312866211,5.8466644287109375,0.07679995,0.10062007,0.15125623,0.032195944,0.32765538,0.00014297664,0.10110942,0.9954003436236656,Accepted
LayerCAM,1.0,64.66954803466797,5.8466644287109375,0.06875202,0.08248668,0.117382124,0.034569543,0.23912096,0.0002542585,0.047346085,0.8146027895078786,Accepted
FullGrad,0.9987244606018066,95.83442687988281,5.8466644287109375,0.09859687,0.12223779,0.19755018,0.03742571,0.41864762,0.0,-0.05354934,0.8658830417944079,Accepted
KPCA_CAM,1.0,153.2921600341797,5.8466644287109375,0.18510154,0.19552569,0.28110912,0.09427038,0.45332175,0.00032232702,-0.2523548,0.9999999999992557,Accepted
FEM,1.0,66.50911712646484,5.8466644287109375,0.055647247,0.08483305,0.09479989,0.028167471,0.19223352,0.00018636882,-0.09000567,0.9883063123439877,Accepted
ShapleyCAM,1.0,69.201904296875,5.8466644287109375,0.07676861,0.088267736,0.13275535,0.03627607,0.24748969,0.00038836896,-0.041245326,0.7513020739842977,Accepted
FinerCAM,1.0,232.45509338378906,5.8466644287109375,0.2599464,0.29649884,0.42145544,0.122980274,0.8687059,0.0012537986,0.107714936,0.9974722144785105,Accepted
