Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,83.10385131835938,8.830038070678711,0.06516242,0.10599982,0.14623621,0.03412903,0.31305233,3.4689903e-05,0.16492479,0.9999965553188286,Accepted
HiResCAM,1.0,81.62523651123047,8.830038070678711,0.074813664,0.10411381,0.14627287,0.034618195,0.31373262,6.145239e-05,0.15742713,0.9999905138944459,Accepted
GradCAMElementWise,1.0,56.49000930786133,8.830038070678711,0.060965806,0.07205358,0.097676136,0.030568875,0.19734228,8.922815e-05,0.14163886,0.9999309803967509,Accepted
GradCAMPlusPlus,1.0,194.75241088867188,8.830038070678711,0.20986092,0.2484087,0.37291086,0.098521344,0.7423924,0.0010947585,0.19296432,0.9999999483804638,Accepted
XGradCAM,1.0,192.5416717529297,8.830038070678711,0.23456872,0.24558887,0.36705208,0.11520386,0.70855093,0.0005387068,-0.1275192,0.9996557012969182,Accepted
AblationCAM,1.0,196.92303466796875,8.830038070678711,0.22740081,0.25117734,0.32652503,0.13755557,0.60590386,0.000625968,0.05503492,0.8763628026106185,Accepted
ScoreCAM,0.9744898080825806,129.9183349609375,8.830038070678711,0.12648755,0.16571216,0.24862054,0.0579455,0.5169347,0.0,-0.006682478,0.1481935022031784,Accepted
EigenCAM,0.9987244606018066,121.76375579833984,8.830038070678711,0.1474053,0.15531091,0.21470252,0.09277189,0.39427564,0.0,-0.10822048,0.9975886831080387,Accepted
EigenGradCAM,1.0,253.1583709716797,8.830038070678711,0.3048713,0.3229061,0.47556168,0.17765222,0.91235554,0.00059348345,-0.13627598,0.999870553563116,Accepted
LayerCAM,1.0,56.49000930786133,8.830038070678711,0.060965806,0.07205358,0.097676136,0.030568875,0.19734228,8.922815e-05,0.14163886,0.9999309803967509,Accepted
FullGrad,1.0,78.10151672363281,8.830038070678711,0.090387434,0.099619284,0.13414301,0.050204728,0.25881585,0.0004318878,-0.06628883,0.9364275524993178,Accepted
KPCA_CAM,0.9897959232330322,46.91337585449219,8.830038070678711,0.045742556,0.059838485,0.08867207,0.022083923,0.18528974,0.0,0.07918255,0.9733806349414328,Accepted
FEM,0.9923469424247742,104.00949096679688,8.830038070678711,0.10235144,0.13266517,0.18981099,0.047986083,0.40165448,0.0,0.16188964,0.9999947804137507,Accepted
ShapleyCAM,1.0,127.94794464111328,8.830038070678711,0.14990863,0.16319892,0.22576006,0.07401003,0.44391242,0.000115692616,0.09328058,0.9910350586701244,Accepted
FinerCAM,1.0,178.5916290283203,8.830038070678711,0.15598372,0.22779545,0.35204476,0.06073809,0.7741083,7.584691e-06,0.055362996,0.8785887038743687,Accepted
