Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,66.89389038085938,12.859329223632812,0.0680469,0.08532384,0.11249799,0.030879661,0.23478138,4.464388e-05,0.16592702,0.9999970020473679,Accepted
HiResCAM,1.0,62.51011657714844,12.859329223632812,0.05611959,0.0797323,0.10825134,0.025218852,0.23274174,0.000114932656,0.12089911,0.9993067208542624,Accepted
GradCAMElementWise,0.9987244606018066,51.64106750488281,12.859329223632812,0.048276953,0.065868706,0.09574754,0.022006862,0.2054618,0.0,0.10000954,0.9949343546391248,Accepted
GradCAMPlusPlus,1.0,142.9430389404297,12.859329223632812,0.16146979,0.1823253,0.25935793,0.08288412,0.52371085,0.00049978495,-0.12951036,0.9997229109258615,Accepted
XGradCAM,1.0,116.98961639404297,12.859329223632812,0.10922772,0.14922145,0.22744074,0.051750116,0.48199087,0.0004996136,0.2342697,0.9999999999689974,Accepted
AblationCAM,1.0,109.94738006591797,12.859329223632812,0.11607437,0.140239,0.20564869,0.055953473,0.41650802,0.0002785325,0.05298227,0.8617074229950652,Accepted
ScoreCAM,0.9170918464660645,138.59848022460938,12.859329223632812,0.15675643,0.17678377,0.26294488,0.059932705,0.5499121,0.0,-0.014542855,0.31567667686310563,Accepted
EigenCAM,1.0,104.6275634765625,12.859329223632812,0.12361247,0.13345352,0.19646177,0.05199574,0.38099632,6.902218e-05,-0.17805536,0.9999994771858338,Accepted
EigenGradCAM,1.0,261.5906982421875,12.859329223632812,0.28887263,0.33366162,0.528463,0.16355439,0.99184823,0.0013062805,-0.2111199,0.999999997617758,Accepted
LayerCAM,0.9987244606018066,51.64106750488281,12.859329223632812,0.048276953,0.065868706,0.09574754,0.022006862,0.2054618,0.0,0.10000954,0.9949343546391248,Accepted
FullGrad,0.9987244606018066,90.28141021728516,12.859329223632812,0.09833637,0.11515487,0.16782394,0.051617503,0.33217946,0.0,-0.038165152,0.7141665003209942,Accepted
KPCA_CAM,0.9170918464660645,33.49857711791992,12.859329223632812,0.034578938,0.042727776,0.058272984,0.010010283,0.13005549,0.0,0.23625761,0.999999999979119,Accepted
FEM,0.9897959232330322,111.38668060302734,12.859329223632812,0.10649768,0.14207485,0.22574526,0.047165647,0.48870534,0.0,0.041128457,0.74995677324491,Accepted
ShapleyCAM,0.9974489808082581,96.85009002685547,12.859329223632812,0.11454207,0.12353327,0.16991717,0.057608128,0.33279964,0.0,0.04379173,0.7793497007239707,Accepted
FinerCAM,1.0,111.88008880615234,12.859329223632812,0.102860965,0.14270419,0.19773339,0.05149227,0.41606027,0.00022774935,0.18672112,0.9999998607466806,Accepted
