Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,168.94134521484375,11.083291053771973,0.18817544,0.2154864,0.29832914,0.10405456,0.5888279,1.7851591e-05,0.0818724,0.9781301732825687,Accepted
HiResCAM,1.0,147.18667602539062,11.083291053771973,0.13828841,0.1877381,0.28148684,0.063503236,0.5999691,3.6530197e-05,0.14055109,0.9999214457495651,Accepted
GradCAMElementWise,0.9987244606018066,98.16096496582031,11.083291053771973,0.09158914,0.12520531,0.19672729,0.037401963,0.42182836,0.0,0.13125996,0.9997716291613756,Accepted
GradCAMPlusPlus,1.0,132.69898986816406,11.083291053771973,0.14215016,0.16925892,0.24209505,0.06686827,0.5035456,3.2156706e-05,0.068971105,0.9464439748499639,Accepted
XGradCAM,1.0,94.47087860107422,11.083291053771973,0.09083851,0.12049858,0.16878977,0.037314165,0.35457316,0.00054961443,0.10103953,0.995371940094972,Accepted
AblationCAM,1.0,173.199462890625,11.083291053771973,0.17552114,0.22091766,0.32719815,0.07823543,0.7000068,0.00065526366,0.11626144,0.9988905532803021,Accepted
ScoreCAM,0.956632673740387,195.91549682617188,11.083291053771973,0.17316419,0.24989222,0.38730568,0.05438359,0.87281626,0.0,0.082743995,0.9795022519890535,Accepted
EigenCAM,1.0,78.14926147460938,11.083291053771973,0.07868883,0.09968017,0.14476423,0.03610563,0.30737594,5.9604645e-08,-0.028180882,0.569280453004067,Accepted
EigenGradCAM,1.0,136.8214111328125,11.083291053771973,0.106760785,0.17451711,0.25619772,0.036291756,0.58345544,8.984655e-05,0.108946696,0.9977474190066751,Accepted
LayerCAM,0.9987244606018066,98.16096496582031,11.083291053771973,0.09158914,0.12520531,0.19672729,0.037401963,0.42182836,0.0,0.13125996,0.9997716291613756,Accepted
FullGrad,1.0,98.37142944335938,11.083291053771973,0.105411716,0.12547377,0.16570546,0.05763711,0.32500803,0.00020563602,0.08202416,0.9783744749739789,Accepted
KPCA_CAM,0.9668367505073547,57.41237258911133,11.083291053771973,0.0542178,0.073230065,0.11128144,0.022078112,0.24482945,0.0,0.022370866,0.46833190271772474,Accepted
FEM,0.9515306353569031,81.92709350585938,11.083291053771973,0.06823871,0.10449884,0.14871095,0.017086629,0.3412467,0.0,-0.01620664,0.3495168816299613,Accepted
ShapleyCAM,1.0,187.16665649414062,11.083291053771973,0.2249879,0.23873298,0.33698767,0.10389307,0.65159196,0.00043180585,0.1230536,0.9994458853346625,Accepted
FinerCAM,1.0,141.74244689941406,11.083291053771973,0.17302525,0.18079394,0.26228198,0.07822077,0.5296002,0.00048688054,0.009671085,0.21312041117115232,Accepted
