Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,154.59152221679688,5.66258430480957,0.16565305,0.19718306,0.2894898,0.08028636,0.5952343,0.00033313036,-0.09493336,0.9921836885667026,Accepted
HiResCAM,1.0,139.6766357421875,5.66258430480957,0.1331184,0.17815897,0.25067633,0.060345553,0.5353998,0.00035655499,-0.104105115,0.9964796985643488,Accepted
GradCAMElementWise,1.0,118.1523208618164,5.66258430480957,0.10027116,0.15070449,0.19690329,0.042314157,0.42835498,0.0001655221,-0.02220881,0.46535502129412687,Accepted
GradCAMPlusPlus,1.0,123.8226089477539,5.66258430480957,0.1387834,0.157937,0.22936323,0.06377019,0.47653788,0.00050628185,0.02923847,0.5863832365870865,Accepted
XGradCAM,1.0,147.83860778808594,5.66258430480957,0.16605411,0.18856965,0.27408147,0.077857114,0.56621385,0.00039738417,0.014389632,0.3125277072062296,Accepted
AblationCAM,1.0,129.016357421875,5.66258430480957,0.15008152,0.1645617,0.23519751,0.07903454,0.45897397,5.3957105e-05,0.011058893,0.24280423736193235,Accepted
ScoreCAM,0.9234693646430969,109.23151397705078,5.66258430480957,0.10840386,0.1393259,0.202635,0.040898245,0.4344807,0.0,-0.045559585,0.7974415991902184,Accepted
EigenCAM,1.0,156.8432159423828,5.66258430480957,0.1668303,0.20005512,0.33930284,0.07808081,0.5498742,5.9604645e-08,-0.17094761,0.9999985233893474,Accepted
EigenGradCAM,1.0,121.5517578125,5.66258430480957,0.12193943,0.1550405,0.24554661,0.035014786,0.55279183,0.00020363182,0.06666783,0.9379300780959142,Accepted
LayerCAM,1.0,118.1523208618164,5.66258430480957,0.10027116,0.15070449,0.19690329,0.042314157,0.42835498,0.0001655221,-0.02220881,0.46535502129412687,Accepted
FullGrad,1.0,103.35802459716797,5.66258430480957,0.11565228,0.13183421,0.19427902,0.05256983,0.3990816,0.00023114681,-0.007905558,0.17491312216702637,Accepted
KPCA_CAM,1.0,129.29501342773438,5.66258430480957,0.17430481,0.16491711,0.22377875,0.10854887,0.35974604,0.00050497055,0.013385832,0.29175963991733456,Accepted
FEM,0.9987244606018066,85.54444885253906,5.66258430480957,0.07921557,0.109112814,0.14081195,0.040583942,0.29088014,0.0,-0.06629284,0.9364437795432408,Accepted
ShapleyCAM,1.0,293.76416015625,5.66258430480957,0.33162928,0.37469918,0.610708,0.12944478,0.95260525,2.7060509e-05,-0.027002327,0.549749030481315,Accepted
FinerCAM,1.0,188.8048553466797,5.66258430480957,0.20325871,0.24082252,0.34295136,0.094853744,0.7138031,0.00012430549,-0.08244735,0.9790437898099698,Accepted
