Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,94.47549438476562,5.827286243438721,0.090847194,0.12050447,0.17458197,0.047612943,0.3648074,3.0614436e-05,0.09625288,0.9930042386078756,Accepted
HiResCAM,1.0,135.6121826171875,5.827286243438721,0.12091245,0.17297472,0.24208057,0.053941477,0.5226582,0.00030642748,0.14001593,0.9999163114268964,Accepted
GradCAMElementWise,0.9987244606018066,86.63744354248047,5.827286243438721,0.08112237,0.11050695,0.15487814,0.0386417,0.32855195,0.0,0.11750159,0.9990200496616477,Accepted
GradCAMPlusPlus,1.0,124.61138916015625,5.827286243438721,0.12657535,0.1589431,0.23516151,0.06230264,0.49398866,0.00065527856,0.09566757,0.9926502944823522,Accepted
XGradCAM,1.0,142.0431671142578,5.827286243438721,0.14183599,0.18117751,0.25703073,0.0603506,0.54802024,0.00034213066,0.12333316,0.9994619109025016,Accepted
AblationCAM,1.0,108.96015167236328,5.827286243438721,0.10753701,0.13897978,0.19258475,0.05034927,0.40266097,0.00042565167,0.15884268,0.9999921377399541,Accepted
ScoreCAM,1.0,140.79286193847656,5.827286243438721,0.15496488,0.17958274,0.26270464,0.08259161,0.5307356,0.00031673908,0.04168884,0.7563575820312745,Accepted
EigenCAM,1.0,104.27901458740234,5.827286243438721,0.11320101,0.13300894,0.1736623,0.07346854,0.3206811,0.0009705126,-0.0142471865,0.30959442317782837,Accepted
EigenGradCAM,1.0,77.2091064453125,5.827286243438721,0.06366905,0.098481,0.12741137,0.027592259,0.27600056,0.000120276585,0.13228387,0.9997962934839506,Accepted
LayerCAM,0.9987244606018066,86.63744354248047,5.827286243438721,0.08112237,0.11050695,0.15487814,0.0386417,0.32855195,0.0,0.11750159,0.9990200496616477,Accepted
FullGrad,0.9987244606018066,56.325828552246094,5.827286243438721,0.060828872,0.07184417,0.1028443,0.028410465,0.20703062,0.0,-0.07101546,0.9531629602563825,Accepted
KPCA_CAM,0.9732142686843872,31.08256721496582,5.827286243438721,0.021636307,0.039646138,0.04720053,0.009786233,0.10274136,0.0,-6.414391e-05,0.0014305292435178307,Rejected
FEM,0.9706632494926453,62.316932678222656,5.827286243438721,0.06875293,0.079485886,0.12547167,0.025293086,0.25030217,0.0,0.015223518,0.32960257686387673,Accepted
ShapleyCAM,1.0,108.6156234741211,5.827286243438721,0.13028789,0.13854033,0.2079921,0.05132079,0.4398759,0.0005043857,0.15688497,0.9999898110349088,Accepted
FinerCAM,1.0,168.46640014648438,5.827286243438721,0.18424203,0.21488062,0.2892702,0.09262338,0.57736367,0.00012588501,0.17181373,0.99999869596203,Accepted
