Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,93.37117767333984,16.779922485351562,0.090628825,0.11909589,0.17244923,0.04233461,0.3645414,0.00014636666,0.14037347,0.9999197754461844,Accepted
HiResCAM,1.0,87.0516357421875,16.779922485351562,0.089392096,0.11103526,0.17192645,0.037085745,0.3737762,5.9604645e-08,0.08170131,0.9778514965665563,Accepted
GradCAMElementWise,0.9987244606018066,77.93433380126953,16.779922485351562,0.083034515,0.09940605,0.14423697,0.035149574,0.30568266,0.0,0.07683672,0.9685376823864813,Accepted
GradCAMPlusPlus,1.0,116.0248794555664,16.779922485351562,0.12115332,0.14799091,0.21541475,0.057839736,0.44798553,0.00018328428,0.10185833,0.9956951289061554,Accepted
XGradCAM,1.0,147.476806640625,16.779922485351562,0.14319448,0.18810818,0.26429373,0.071998954,0.55175835,7.650256e-05,0.1629622,0.999995489447598,Accepted
AblationCAM,1.0,89.2999496459961,16.779922485351562,0.09387824,0.11390301,0.16791977,0.03995669,0.35964873,9.079091e-05,0.13829097,0.9998975223213014,Accepted
ScoreCAM,0.9336734414100647,180.57875061035156,16.779922485351562,0.2086852,0.23033006,0.3679161,0.0686667,0.7559107,0.0,-0.008770663,0.19369269309267068,Accepted
EigenCAM,0.9987244606018066,121.28642272949219,16.779922485351562,0.13814549,0.15470207,0.23286037,0.048021615,0.49353036,0.0,-0.0039210245,0.08728460496841772,Accepted
EigenGradCAM,1.0,227.22911071777344,16.779922485351562,0.25852746,0.2898331,0.43214858,0.13162339,0.7962274,0.0001591472,-0.14750677,0.9999662107923954,Accepted
LayerCAM,0.9987244606018066,77.93433380126953,16.779922485351562,0.083034515,0.09940605,0.14423697,0.035149574,0.30568266,0.0,0.07683672,0.9685376823864813,Accepted
FullGrad,1.0,128.1406707763672,16.779922485351562,0.15791082,0.16344473,0.23327222,0.0779388,0.46579826,7.665157e-05,-0.18871304,0.999999898175605,Accepted
KPCA_CAM,0.9783163070678711,65.37715911865234,16.779922485351562,0.06978641,0.08338923,0.1212351,0.032482345,0.25328174,0.0,0.22677283,0.9999999998667114,Accepted
FEM,0.9897959232330322,105.31061553955078,16.779922485351562,0.10746354,0.13432474,0.19467393,0.05085392,0.40524238,0.0,0.0034584356,0.0770198289605244,Accepted
ShapleyCAM,0.9795918464660645,151.3726348876953,16.779922485351562,0.17589927,0.19307736,0.2848025,0.07659967,0.57012737,0.0,-0.01962353,0.41674379095531655,Accepted
FinerCAM,1.0,220.24981689453125,16.779922485351562,0.26600116,0.28093088,0.43497196,0.09599489,0.9222477,0.00060483813,0.17461821,0.9999991316897777,Accepted
