Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,148.77890014648438,15.095949172973633,0.14872627,0.189769,0.28585666,0.06526914,0.608208,0.00039164722,0.09520616,0.9923600335438891,Accepted
HiResCAM,0.9987244606018066,98.67063903808594,15.095949172973633,0.09409857,0.1258554,0.17774968,0.049474113,0.36130744,0.0,0.12109645,0.9993207078096461,Accepted
GradCAMElementWise,1.0,80.98301696777344,15.095949172973633,0.081775844,0.10329466,0.14858307,0.03754008,0.3128789,2.0932406e-05,0.10196643,0.995736196120834,Accepted
GradCAMPlusPlus,1.0,217.33953857421875,15.095949172973633,0.26965636,0.27721882,0.3929827,0.1495702,0.7462467,0.0004016608,0.03343895,0.6502412714760869,Accepted
XGradCAM,1.0,111.59148406982422,15.095949172973633,0.10848247,0.14233609,0.20540178,0.056978256,0.42631066,0.0011293888,0.09752011,0.9937186744605203,Accepted
AblationCAM,1.0,143.5106201171875,15.095949172973633,0.14842476,0.18304926,0.2501172,0.07030663,0.5145434,0.00021252036,0.05215943,0.855469862217243,Accepted
ScoreCAM,0.9375,129.4241485595703,15.095949172973633,0.09417989,0.16508183,0.25305793,0.029493934,0.58826137,0.0,0.053018175,0.861974620810324,Accepted
EigenCAM,1.0,71.61238098144531,15.095949172973633,0.081208155,0.09134232,0.13806698,0.036407918,0.28569704,0.000117495656,-0.15323013,0.9999836058645494,Accepted
EigenGradCAM,1.0,63.275936126708984,15.095949172973633,0.044541996,0.08070911,0.11010225,0.019138722,0.24638027,0.00011625141,0.15738758,0.999990464341964,Accepted
LayerCAM,1.0,80.98301696777344,15.095949172973633,0.081775844,0.10329466,0.14858307,0.03754008,0.3128789,2.0932406e-05,0.10196643,0.995736196120834,Accepted
FullGrad,0.9987244606018066,74.94680786132812,15.095949172973633,0.0647929,0.09559542,0.15514293,0.02869945,0.34294432,0.0,0.041509457,0.7543223807269497,Accepted
KPCA_CAM,0.954081654548645,35.99089050292969,15.095949172973633,0.036730677,0.04590675,0.06599025,0.012986186,0.14437038,0.0,0.15595816,0.9999884932809835,Accepted
FEM,0.9311224222183228,54.5817756652832,15.095949172973633,0.05221063,0.06961961,0.097749844,0.020010244,0.2134391,0.0,0.043834526,0.7798008972991284,Accepted
ShapleyCAM,1.0,156.34152221679688,15.095949172973633,0.17733335,0.19941522,0.30713505,0.06476666,0.582441,0.00082209706,0.141895,0.999933061139941,Accepted
FinerCAM,1.0,159.5017852783203,15.095949172973633,0.15313992,0.20344613,0.2775926,0.06369744,0.595394,1.8179417e-06,0.102698945,0.9960055052002719,Accepted
