Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,90.267822265625,9.434195518493652,0.07177453,0.11513751,0.16420236,0.038268864,0.35278776,0.00018999726,0.1368192,0.9998784168263908,Accepted
HiResCAM,1.0,123.93366241455078,9.434195518493652,0.11982248,0.15807864,0.21201795,0.051644363,0.4488461,0.00024974346,0.16863494,0.9999979485493157,Accepted
GradCAMElementWise,1.0,79.24755859375,9.434195518493652,0.0662972,0.10108107,0.13272661,0.028307803,0.28679252,0.00015884638,0.17137296,0.9999986107282106,Accepted
GradCAMPlusPlus,1.0,122.65528106689453,9.434195518493652,0.14731678,0.15644807,0.2295193,0.06728479,0.46395737,0.00016748905,-0.06679304,0.9384203259693887,Accepted
XGradCAM,1.0,107.5653305053711,9.434195518493652,0.113493,0.13720067,0.19193608,0.048781805,0.4057113,8.7201595e-05,0.0825968,0.9792758736530279,Accepted
AblationCAM,1.0,97.2629165649414,9.434195518493652,0.085964635,0.124059856,0.16025105,0.048603807,0.3266615,1.4126301e-05,0.17717475,0.9999994040601586,Accepted
ScoreCAM,1.0,201.40164184570312,9.434195518493652,0.21355651,0.25688988,0.37809902,0.13254622,0.66476977,0.000117987394,-0.020084891,0.4255673694063127,Accepted
EigenCAM,0.9987244606018066,44.45276641845703,9.434195518493652,0.0423263,0.05669996,0.082873166,0.020495422,0.17393073,0.0,0.14505121,0.9999542876908065,Accepted
EigenGradCAM,1.0,219.23599243164062,9.434195518493652,0.23180175,0.27963772,0.45727506,0.103604734,0.7277782,9.381771e-05,-0.14656128,0.999962019225391,Accepted
LayerCAM,1.0,79.24755859375,9.434195518493652,0.0662972,0.10108107,0.13272661,0.028307803,0.28679252,0.00015884638,0.17137296,0.9999986107282106,Accepted
FullGrad,1.0,64.2247085571289,9.434195518493652,0.073146805,0.08191927,0.11425297,0.035575584,0.22983816,2.9087067e-05,0.09062757,0.988875026569133,Accepted
KPCA_CAM,0.918367326259613,46.36981964111328,9.434195518493652,0.051634006,0.05914518,0.08909812,0.018775437,0.19281062,0.0,0.18435396,0.9999997988729787,Accepted
FEM,0.9706632494926453,91.4496078491211,9.434195518493652,0.07836353,0.1166449,0.15308996,0.031387325,0.33537236,0.0,0.053752672,0.86735690874234,Accepted
ShapleyCAM,1.0,139.114990234375,9.434195518493652,0.14313228,0.1774426,0.26917118,0.0681203,0.54182774,9.727478e-05,0.16416311,0.9999961739681752,Accepted
FinerCAM,1.0,127.29850769042969,9.434195518493652,0.09535685,0.16237056,0.23163457,0.04475663,0.5091274,0.00050765276,0.19119373,0.9999999313712176,Accepted
