Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,161.081787109375,4.855759620666504,0.16268986,0.20546146,0.28878486,0.08145829,0.5933405,8.626282e-05,0.080833435,0.9763907863191257,Accepted
HiResCAM,1.0,108.76232147216797,4.855759620666504,0.099998355,0.13872746,0.19306493,0.04375855,0.41601598,1.8447638e-05,0.07112065,0.95348846707357,Accepted
GradCAMElementWise,0.9987244606018066,84.36255645751953,4.855759620666504,0.08587803,0.1076053,0.15382573,0.035796084,0.3255676,0.0,0.1341174,0.9998343303143856,Accepted
GradCAMPlusPlus,1.0,151.48406982421875,4.855759620666504,0.16656561,0.19321948,0.28278816,0.09118644,0.566145,0.000127092,0.14655532,0.9999619913008445,Accepted
XGradCAM,1.0,130.7681121826172,4.855759620666504,0.14431962,0.16679604,0.23701096,0.05994692,0.50182074,0.0006441325,-0.005760936,0.12794550058915488,Accepted
AblationCAM,1.0,230.4903564453125,4.855759620666504,0.2784769,0.2939928,0.41070244,0.15919966,0.7776016,0.002222728,-0.39523894,1.0,Accepted
ScoreCAM,0.9783163070678711,191.64768981933594,4.855759620666504,0.19725981,0.24444859,0.3829792,0.06445092,0.85415053,0.0,0.017812267,0.3815066477585396,Accepted
EigenCAM,1.0,70.76282501220703,4.855759620666504,0.08227681,0.0902587,0.13152872,0.040234976,0.2645375,8.4102154e-05,-0.26970124,0.9999999999999843,Accepted
EigenGradCAM,1.0,137.56643676757812,4.855759620666504,0.13956767,0.17546739,0.24084449,0.063032374,0.5047294,0.0004826449,0.1224565,0.9994101799831662,Accepted
LayerCAM,0.9987244606018066,84.36255645751953,4.855759620666504,0.08587803,0.1076053,0.15382573,0.035796084,0.3255676,0.0,0.1341174,0.9998343303143856,Accepted
FullGrad,0.9987244606018066,82.03081512451172,4.855759620666504,0.08211149,0.10463113,0.14068258,0.04917512,0.2775749,0.0,0.07354721,0.960489081836242,Accepted
KPCA_CAM,0.9604591727256775,13.801069259643555,4.855759620666504,0.012582358,0.017603405,0.024819214,0.004738465,0.054522187,0.0,0.11997749,0.9992378178392514,Accepted
FEM,0.9107142686843872,46.4752311706543,4.855759620666504,0.0416482,0.059279628,0.09562698,0.0116349785,0.21942595,0.0,0.13418806,0.9998356539751313,Accepted
ShapleyCAM,1.0,193.95457458496094,4.855759620666504,0.22648326,0.24739106,0.3484538,0.11967555,0.6689916,4.416704e-05,0.062492795,0.9196601005570195,Accepted
FinerCAM,1.0,216.37506103515625,4.855759620666504,0.25546134,0.2759886,0.39531583,0.11902192,0.8074146,8.481741e-05,0.008205403,0.18143331118283756,Accepted
