Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,136.4751739501953,9.69521427154541,0.1048532,0.17407545,0.27236646,0.036588125,0.6177708,0.00015908852,0.2503866,0.9999999999988666,Accepted
HiResCAM,1.0,95.6575927734375,9.69521427154541,0.10416429,0.122012235,0.16662242,0.040788908,0.35260233,0.00020352751,0.16317225,0.9999956170729807,Accepted
GradCAMElementWise,1.0,101.02396392822266,9.69521427154541,0.097974345,0.12885709,0.1798355,0.037923366,0.3900435,1.4841557e-05,0.19539484,0.9999999652361089,Accepted
GradCAMPlusPlus,1.0,106.56035614013672,9.69521427154541,0.09402675,0.13591883,0.17200673,0.048810884,0.35641497,9.435415e-05,0.12336618,0.9994637676615217,Accepted
XGradCAM,1.0,194.8954620361328,9.69521427154541,0.23205717,0.24859113,0.36449087,0.12303477,0.724904,0.00013458729,-0.104502484,0.9966040910647597,Accepted
AblationCAM,1.0,145.58447265625,9.69521427154541,0.12874314,0.18569449,0.29096764,0.03978128,0.6530839,0.00021178462,0.24874035,0.9999999999983933,Accepted
ScoreCAM,1.0,156.2667694091797,9.69521427154541,0.12431046,0.19931984,0.28957662,0.055284224,0.6268124,2.6911497e-05,-0.058738895,0.8997174788022853,Accepted
EigenCAM,0.9987244606018066,29.96482276916504,9.69521427154541,0.035863303,0.038220435,0.0537212,0.018826716,0.10388169,0.0,-0.048932858,0.828924246379405,Accepted
EigenGradCAM,1.0,92.5401611328125,9.69521427154541,0.106034026,0.11803591,0.16141757,0.049136057,0.32255444,6.425381e-05,0.1262756,0.9996062985366049,Accepted
LayerCAM,1.0,101.02396392822266,9.69521427154541,0.097974345,0.12885709,0.1798355,0.037923366,0.3900435,1.4841557e-05,0.19539484,0.9999999652361089,Accepted
FullGrad,1.0,112.46282958984375,9.69521427154541,0.09344718,0.14344749,0.20991144,0.039218448,0.4643998,6.7435205e-05,0.18253537,0.9999997340870855,Accepted
KPCA_CAM,0.9119898080825806,21.86511993408203,9.69521427154541,0.015496306,0.027889183,0.03755956,0.0038948904,0.08795783,0.0,0.1904245,0.9999999223959577,Accepted
FEM,1.0,96.78561401367188,9.69521427154541,0.0913447,0.12345105,0.18685055,0.041648425,0.3954546,9.486079e-05,-0.0007181801,0.01601926641378515,Rejected
ShapleyCAM,1.0,72.44384002685547,9.69521427154541,0.07762503,0.09240287,0.1304873,0.045718968,0.25490507,0.0006517768,0.068926476,0.9462885113144874,Accepted
FinerCAM,1.0,187.02215576171875,9.69521427154541,0.153982,0.23854865,0.35091907,0.07309711,0.7615237,0.0009150915,0.08602371,0.9840162975786633,Accepted
