Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,138.88731384277344,14.58496379852295,0.14158955,0.17715219,0.24918394,0.06618094,0.5223536,0.00028660893,0.10365726,0.996334531188037,Accepted
HiResCAM,0.9987244606018066,89.67266082763672,14.58496379852295,0.0922547,0.11437839,0.15684025,0.04456705,0.3248757,0.0,0.060466744,0.9093380840352623,Accepted
GradCAMElementWise,1.0,72.56318664550781,14.58496379852295,0.06831783,0.09255508,0.12681857,0.034167707,0.26566997,2.0980835e-05,0.044032536,0.7818798680435166,Accepted
GradCAMPlusPlus,1.0,160.89498901367188,14.58496379852295,0.17990685,0.2052232,0.29616278,0.09563291,0.5952706,0.00088983774,0.07993819,0.9747972211279702,Accepted
XGradCAM,1.0,135.1370849609375,14.58496379852295,0.1307866,0.17236874,0.24219169,0.059329417,0.5092522,2.5168061e-05,0.10528221,0.996836668945729,Accepted
AblationCAM,1.0,125.98995208740234,14.58496379852295,0.11916083,0.16070147,0.223184,0.059598304,0.46621522,1.22487545e-05,0.057205644,0.8905154106701425,Accepted
ScoreCAM,0.9426020383834839,110.60082244873047,14.58496379852295,0.07352914,0.14107248,0.21211061,0.024306554,0.48801214,0.0,0.0396049,0.7319664621266966,Accepted
EigenCAM,0.9987244606018066,69.03583526611328,14.58496379852295,0.078069806,0.08805591,0.12993675,0.03307521,0.26173663,0.0,-0.080822065,0.9763711861337866,Accepted
EigenGradCAM,1.0,74.33358764648438,14.58496379852295,0.05702792,0.09481325,0.13205476,0.025559008,0.29151773,4.1795895e-05,0.19321156,0.999999950403614,Accepted
LayerCAM,1.0,72.56318664550781,14.58496379852295,0.06831783,0.09255508,0.12681857,0.034167707,0.26566997,2.0980835e-05,0.044032536,0.7818798680435166,Accepted
FullGrad,1.0,97.47710418701172,14.58496379852295,0.10349885,0.12433304,0.1952904,0.045149513,0.39600518,0.0002901256,0.027418017,0.5566947156966322,Accepted
KPCA_CAM,0.9553571343421936,43.42509460449219,14.58496379852295,0.0496782,0.05538915,0.08039375,0.019792974,0.16666776,0.0,0.094011486,0.9915604266775243,Accepted
FEM,0.9056122303009033,52.602508544921875,14.58496379852295,0.04639367,0.067095034,0.097055584,0.012731055,0.22240147,0.0,0.024121353,0.4999555373146388,Accepted
ShapleyCAM,1.0,153.015869140625,14.58496379852295,0.15302333,0.19517332,0.31344718,0.06094253,0.6572068,0.0005405545,0.13283595,0.9998085313859045,Accepted
FinerCAM,1.0,159.5398406982422,14.58496379852295,0.14443338,0.2034947,0.2802706,0.060512327,0.60541224,0.0008908212,0.08463666,0.9822263555692831,Accepted
