Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,133.82366943359375,4.79813289642334,0.104574986,0.17069346,0.2504266,0.037265018,0.56808233,0.00012888014,0.19880126,0.9999999801930918,Accepted
HiResCAM,1.0,127.69294738769531,4.79813289642334,0.12039408,0.16287366,0.24656364,0.041322764,0.5522172,9.517372e-05,0.16555552,0.9999968433253348,Accepted
GradCAMElementWise,1.0,101.77775573730469,4.79813289642334,0.10818486,0.12981856,0.18079545,0.05384062,0.3660102,2.8629089e-05,0.21375419,0.9999999985112209,Accepted
GradCAMPlusPlus,1.0,215.70875549316406,4.79813289642334,0.2380051,0.27513874,0.39658365,0.12092317,0.7869539,0.00027543306,-0.10641161,0.9971478969423462,Accepted
XGradCAM,1.0,206.92909240722656,4.79813289642334,0.24651375,0.26394016,0.396627,0.11683222,0.73663485,6.3329935e-05,-0.011660751,0.2555677733033076,Accepted
AblationCAM,1.0,217.37112426757812,4.79813289642334,0.24245116,0.27725908,0.36255062,0.15601917,0.6714834,0.0010350347,0.05240354,0.8573424842144555,Accepted
ScoreCAM,1.0,174.267578125,4.79813289642334,0.21749075,0.22228007,0.32529745,0.105974555,0.64424986,0.00027899444,-0.06787601,0.942525699372251,Accepted
EigenCAM,1.0,89.3314208984375,4.79813289642334,0.08347133,0.11394313,0.13551253,0.047089443,0.26728943,0.0012412667,0.17703626,0.9999993916964524,Accepted
EigenGradCAM,1.0,87.9769058227539,4.79813289642334,0.09413186,0.112215444,0.17528334,0.03780052,0.37671378,7.7864155e-05,0.08534386,0.9831597300862773,Accepted
LayerCAM,1.0,101.77775573730469,4.79813289642334,0.10818486,0.12981856,0.18079545,0.05384062,0.3660102,2.8629089e-05,0.21375419,0.9999999985112209,Accepted
FullGrad,1.0,81.33706665039062,4.79813289642334,0.09387463,0.103746265,0.14892203,0.041923046,0.3070004,3.054738e-05,0.092745,0.9906318084010318,Accepted
KPCA_CAM,0.9170918464660645,26.004079818725586,4.79813289642334,0.025295828,0.033168465,0.05014616,0.008990648,0.111795224,0.0,0.04841125,0.8243102729796383,Accepted
FEM,0.9987244606018066,62.913021087646484,4.79813289642334,0.06608966,0.080246195,0.120700836,0.031137316,0.25492138,0.0,-0.015289293,0.3309429502730733,Accepted
ShapleyCAM,1.0,165.23245239257812,4.79813289642334,0.15493616,0.21075568,0.29375464,0.06443115,0.63692904,0.0002091527,0.13434377,0.9998385342139293,Accepted
FinerCAM,1.0,269.4172668457031,4.79813289642334,0.31434,0.34364444,0.46667618,0.1753538,0.90268564,0.0002284646,0.18573433,0.9999998375886784,Accepted
