Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,72.08085632324219,9.2465181350708,0.061159305,0.09193987,0.1328243,0.028033102,0.2898739,2.002716e-05,0.010280702,0.22620059244510637,Accepted
HiResCAM,1.0,108.9874038696289,9.2465181350708,0.1150419,0.13901454,0.1955545,0.045032308,0.42127335,9.050593e-05,0.016846085,0.3623382078390792,Accepted
GradCAMElementWise,1.0,97.0888442993164,9.2465181350708,0.09501054,0.12383782,0.17799298,0.0384616,0.38485765,2.1755695e-05,0.069722205,0.9490001795989573,Accepted
GradCAMPlusPlus,1.0,110.86155700683594,9.2465181350708,0.12921119,0.14140506,0.19645134,0.06934175,0.38589564,0.00013178587,0.031304564,0.6186136347202065,Accepted
XGradCAM,1.0,124.66685485839844,9.2465181350708,0.1405423,0.15901384,0.23112053,0.068980165,0.4662792,0.00028818846,0.00011949707,0.0026642907245525427,Rejected
AblationCAM,0.9923469424247742,160.74618530273438,9.2465181350708,0.17535861,0.2050334,0.30409244,0.0732334,0.6501233,0.0,0.11292502,0.9984597533266849,Accepted
ScoreCAM,0.8979591727256775,120.80351257324219,9.2465181350708,0.11480058,0.15408611,0.22662556,0.02945404,0.5210861,0.0,0.011970715,0.2621172338304666,Accepted
EigenCAM,1.0,58.75838851928711,9.2465181350708,0.06694148,0.07494692,0.10592951,0.036326073,0.20950606,5.491078e-05,0.06285173,0.9213847564878134,Accepted
EigenGradCAM,1.0,269.8457336425781,9.2465181350708,0.36275065,0.34419096,0.4868212,0.1734288,0.947294,0.003099054,-0.060846698,0.9113507927207499,Accepted
LayerCAM,1.0,97.0888442993164,9.2465181350708,0.09501054,0.12383782,0.17799298,0.0384616,0.38485765,2.1755695e-05,0.069722205,0.9490001795989573,Accepted
FullGrad,1.0,142.375244140625,9.2465181350708,0.17658402,0.18160109,0.26482278,0.085343495,0.53260446,0.00052779913,0.014131583,0.3072100114797742,Accepted
KPCA_CAM,0.9451530575752258,40.31207275390625,9.2465181350708,0.036242623,0.051418465,0.07531701,0.015171107,0.16533685,0.0,0.029599436,0.592127269381747,Accepted
FEM,0.8979591727256775,91.67262268066406,9.2465181350708,0.085517436,0.116929375,0.19374222,0.018473525,0.45198622,0.0,0.08933015,0.9876596302365089,Accepted
ShapleyCAM,0.9693877696990967,65.05610656738281,9.2465181350708,0.062176794,0.08297973,0.12817863,0.025163703,0.27932397,0.0,0.06839834,0.9444233402112839,Accepted
FinerCAM,1.0,160.23736572265625,9.2465181350708,0.12956657,0.20438437,0.3185781,0.04565599,0.72703964,0.00016041473,0.06505435,0.9313236058161211,Accepted
