Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,114.46651458740234,4.906650066375732,0.104641214,0.1460032,0.2218971,0.035282105,0.50143176,6.9737434e-06,0.07567751,0.9658781037150759,Accepted
HiResCAM,1.0,124.91932678222656,4.906650066375732,0.15521517,0.15933588,0.23757732,0.059032395,0.50131,0.00041187555,-0.09199497,0.9900400595277555,Accepted
GradCAMElementWise,0.9987244606018066,113.96114349365234,4.906650066375732,0.13812369,0.14535858,0.19644824,0.07704672,0.37016377,0.0,0.0072038565,0.15960453983471967,Accepted
GradCAMPlusPlus,1.0,153.74842834472656,4.906650066375732,0.17141016,0.19610769,0.31618026,0.05585851,0.56770885,0.00040480122,-0.31410468,1.0,Accepted
XGradCAM,1.0,119.95830535888672,4.906650066375732,0.13309045,0.15300804,0.23007196,0.050906308,0.48727426,0.00020611286,-0.05648768,0.8859832012658899,Accepted
AblationCAM,1.0,164.7357940673828,4.906650066375732,0.1496299,0.21012221,0.28753078,0.07557581,0.6008076,0.0004926324,0.01629113,0.3512176123506723,Accepted
ScoreCAM,1.0,164.7113037109375,4.906650066375732,0.2006605,0.21009094,0.2872358,0.10217901,0.5500065,0.000553444,-0.006338101,0.14063768148169353,Accepted
EigenCAM,0.9987244606018066,62.85161209106445,4.906650066375732,0.07068811,0.08016787,0.11908568,0.034778625,0.22394566,0.0,-0.18429945,0.9999997971752803,Accepted
EigenGradCAM,1.0,123.72744750976562,4.906650066375732,0.09923076,0.15781562,0.22763045,0.04592185,0.4944164,0.00015038252,0.05358658,0.8661543950638395,Accepted
LayerCAM,0.9987244606018066,113.96114349365234,4.906650066375732,0.13812369,0.14535858,0.19644824,0.07704672,0.37016377,0.0,0.0072038565,0.15960453983471967,Accepted
FullGrad,0.9987244606018066,65.54820251464844,4.906650066375732,0.06773403,0.0836074,0.1201882,0.032632094,0.25011075,0.0,0.003362991,0.07490227623725243,Accepted
KPCA_CAM,1.0,61.270103454589844,4.906650066375732,0.04821737,0.078150645,0.12624857,0.019521669,0.2856057,3.9756298e-05,0.18773164,0.9999998811447576,Accepted
FEM,0.9948979616165161,55.66311264038086,4.906650066375732,0.059827156,0.07099887,0.10019475,0.023989446,0.21277016,0.0,0.09766937,0.9937983525430417,Accepted
ShapleyCAM,1.0,163.75717163085938,4.906650066375732,0.188472,0.20887394,0.30144155,0.113096066,0.4795133,3.8653612e-05,0.010840904,0.23816316389149605,Accepted
FinerCAM,1.0,214.21163940429688,4.906650066375732,0.22218001,0.27322912,0.3976711,0.09126247,0.8520891,0.00016800314,0.11252548,0.9983989391792221,Accepted
