Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,157.2335205078125,9.49297046661377,0.15323463,0.20055296,0.2989565,0.07852532,0.6267236,0.0003413111,0.22057407,0.9999999995714877,Accepted
HiResCAM,1.0,74.62903594970703,9.49297046661377,0.0714704,0.09519011,0.13050714,0.034073994,0.2750658,0.00018945336,0.1943064,0.9999999584771676,Accepted
GradCAMElementWise,1.0,58.81569290161133,9.49297046661377,0.051221114,0.075020015,0.10727034,0.02418783,0.22686774,3.671646e-05,0.18039215,0.9999996317742732,Accepted
GradCAMPlusPlus,1.0,117.53022766113281,9.49297046661377,0.110368215,0.149911,0.2172345,0.05139038,0.46398512,0.00039184093,0.13510391,0.9998519297473317,Accepted
XGradCAM,1.0,181.4796905517578,9.49297046661377,0.19085011,0.23147918,0.34904212,0.08670509,0.7186505,8.504093e-05,0.15029407,0.9999761634712465,Accepted
AblationCAM,1.0,126.09477996826172,9.49297046661377,0.10141386,0.16083518,0.22582951,0.051242564,0.4855488,5.6296587e-05,0.12288529,0.9994360271927655,Accepted
ScoreCAM,0.9502550959587097,94.13462829589844,9.49297046661377,0.0843404,0.12006968,0.17959118,0.026938027,0.40727416,0.0,0.060171947,0.9077511478892477,Accepted
EigenCAM,1.0,107.06436920166016,9.49297046661377,0.096446514,0.13656169,0.20885143,0.044409785,0.45419267,0.00018796325,0.124926224,0.9995452696576447,Accepted
EigenGradCAM,1.0,94.6713638305664,9.49297046661377,0.056844823,0.1207543,0.17019308,0.02001788,0.39366356,2.9252842e-06,0.16812411,0.9999977953335698,Accepted
LayerCAM,1.0,58.81569290161133,9.49297046661377,0.051221114,0.075020015,0.10727034,0.02418783,0.22686774,3.671646e-05,0.18039215,0.9999996317742732,Accepted
FullGrad,1.0,85.34529876708984,9.49297046661377,0.091281876,0.10885879,0.14192326,0.048885554,0.27989137,3.874302e-06,0.12977554,0.9997308713081793,Accepted
KPCA_CAM,0.9795918464660645,47.954261779785156,9.49297046661377,0.04353495,0.06116615,0.08396342,0.019197673,0.17824897,0.0,-0.026971456,0.5492306900756836,Accepted
FEM,0.8048469424247742,54.35845947265625,9.49297046661377,0.03773855,0.06933477,0.10843933,0.0022490693,0.26764882,0.0,-0.012158301,0.26606897273295194,Accepted
ShapleyCAM,1.0,171.1033477783203,9.49297046661377,0.21731111,0.21824409,0.31333318,0.10103862,0.5125927,0.000443995,0.22874697,0.9999999999087714,Accepted
FinerCAM,1.0,230.9666290283203,9.49297046661377,0.23648852,0.29460028,0.47908226,0.10932228,0.9222627,0.0008080378,0.21024878,0.9999999972208523,Accepted
