Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,100.67880249023438,12.717931747436523,0.102572426,0.12841684,0.17808536,0.047988784,0.3727711,0.00037754606,0.03452225,0.6656403348256759,Accepted
HiResCAM,1.0,99.1055908203125,12.717931747436523,0.09376718,0.12641019,0.17599131,0.047189973,0.36803877,4.6491623e-06,0.12142163,0.9993431713908429,Accepted
GradCAMElementWise,1.0,81.25344848632812,12.717931747436523,0.084434785,0.1036396,0.15129535,0.038150847,0.31190124,0.00024095178,0.12766552,0.9996611148189227,Accepted
GradCAMPlusPlus,1.0,141.57192993164062,12.717931747436523,0.14599563,0.18057644,0.28275928,0.060851328,0.55930257,8.5771084e-05,0.0032665506,0.07276036232312455,Accepted
XGradCAM,1.0,109.45246887207031,12.717931747436523,0.121612355,0.13960776,0.2008783,0.056958366,0.40148485,0.00013819337,0.08622378,0.9842610805686376,Accepted
AblationCAM,1.0,146.72869873046875,12.717931747436523,0.13832042,0.18715395,0.27107152,0.07451396,0.56011873,0.00040903687,0.17776838,0.9999994543530635,Accepted
ScoreCAM,0.9936224222183228,174.3436737060547,12.717931747436523,0.18683273,0.22237712,0.2979838,0.10280431,0.58533716,0.0,0.0383223,0.7161482723675134,Accepted
EigenCAM,1.0,184.27598571777344,12.717931747436523,0.24465254,0.23504588,0.3098588,0.14026873,0.5384957,0.0014357567,-0.15240164,0.9999817668033357,Accepted
EigenGradCAM,1.0,266.21942138671875,12.717931747436523,0.32730085,0.33956558,0.5052149,0.15836829,0.97942495,0.00061655045,-0.082574844,0.9792419605071373,Accepted
LayerCAM,1.0,81.25344848632812,12.717931747436523,0.084434785,0.1036396,0.15129535,0.038150847,0.31190124,0.00024095178,0.12766552,0.9996611148189227,Accepted
FullGrad,1.0,105.72560119628906,12.717931747436523,0.1232482,0.1348541,0.19141811,0.06640905,0.37555316,0.00014477968,-0.007851765,0.17374001115835946,Accepted
KPCA_CAM,0.9681122303009033,62.80983352661133,12.717931747436523,0.06814236,0.08011459,0.1226318,0.02626589,0.25012022,0.0,0.050583348,0.8429256985924329,Accepted
FEM,0.9948979616165161,109.98291015625,12.717931747436523,0.10321774,0.14028433,0.17969304,0.056192536,0.3610914,0.0,0.21208411,0.9999999979928935,Accepted
ShapleyCAM,0.9974489808082581,103.37541198730469,12.717931747436523,0.113549,0.1318564,0.17593074,0.06770788,0.33380222,0.0,0.06639648,0.9368573658582697,Accepted
FinerCAM,1.0,136.02487182617188,12.717931747436523,0.11525896,0.17350112,0.27499008,0.038649708,0.6236548,0.00010210276,0.10801247,0.9975413677581191,Accepted
