Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,99.01597595214844,12.409393310546875,0.071606874,0.12629588,0.16675389,0.025365576,0.37122175,7.18683e-05,0.0580976,0.8959461581822253,Accepted
HiResCAM,1.0,107.88218688964844,12.409393310546875,0.108729556,0.13760483,0.19330123,0.049327463,0.40890288,0.000346601,0.13915654,0.9999073986284179,Accepted
GradCAMElementWise,1.0,88.03620910644531,12.409393310546875,0.09605694,0.112291075,0.15953618,0.04650607,0.3270644,5.9604645e-08,0.15266614,0.9999823740307227,Accepted
GradCAMPlusPlus,1.0,95.82608795166016,12.409393310546875,0.107165985,0.12222716,0.17286259,0.055308253,0.3441289,0.0001437068,-0.06468393,0.9297283619470077,Accepted
XGradCAM,1.0,182.08499145507812,12.409393310546875,0.19211182,0.23225127,0.33879524,0.086696625,0.71593314,0.0023849905,0.035779,0.6829477948031162,Accepted
AblationCAM,1.0,130.64797973632812,12.409393310546875,0.1134122,0.16664283,0.23232606,0.058336977,0.48721412,0.00046396255,-0.016816277,0.3617430035563104,Accepted
ScoreCAM,1.0,257.7499694824219,12.409393310546875,0.30259562,0.3287627,0.4464702,0.15808609,0.86188847,0.0022093654,0.022973843,0.4793394153778875,Accepted
EigenCAM,1.0,71.37557983398438,12.409393310546875,0.081643805,0.09104028,0.13504207,0.038887594,0.25403398,1.6637146e-05,0.040426783,0.7417784465844314,Accepted
EigenGradCAM,1.0,160.83673095703125,12.409393310546875,0.19121115,0.20514889,0.28968275,0.10217454,0.5582166,0.0005015731,0.04835409,0.8237996524013977,Accepted
LayerCAM,1.0,88.03620910644531,12.409393310546875,0.09605694,0.112291075,0.15953618,0.04650607,0.3270644,5.9604645e-08,0.15266614,0.9999823740307227,Accepted
FullGrad,1.0,118.67597198486328,12.409393310546875,0.11976984,0.1513724,0.23826197,0.05590093,0.4725915,0.0005233884,-0.012346072,0.27001870049859367,Accepted
KPCA_CAM,1.0,58.15914535522461,12.409393310546875,0.056407213,0.074182585,0.10916522,0.025269452,0.2339114,0.00014177593,0.100363836,0.9950889181970552,Accepted
FEM,0.9974489808082581,116.48357391357422,12.409393310546875,0.122906804,0.14857599,0.2008727,0.06818576,0.39863136,0.0,0.19786331,0.9999999768517484,Accepted
ShapleyCAM,0.9974489808082581,190.74659729003906,12.409393310546875,0.21001828,0.24329923,0.392119,0.069945104,0.73436415,0.0,0.16563596,0.9999968783652615,Accepted
FinerCAM,1.0,144.2963409423828,12.409393310546875,0.11472053,0.18405145,0.2625491,0.051814713,0.5781623,0.00082838535,0.07090151,0.9528079848896908,Accepted
