Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,162.3677215576172,17.51498794555664,0.15823488,0.20710169,0.32585526,0.074631825,0.6934687,0.0004891753,0.06866066,0.9453562353385309,Accepted
HiResCAM,1.0,110.0118179321289,17.51498794555664,0.10402796,0.14032118,0.18778986,0.04698468,0.39653444,0.0006659031,0.0004198812,0.009364704893937925,Rejected
GradCAMElementWise,1.0,111.28999328613281,17.51498794555664,0.10930485,0.14195152,0.19622397,0.048710033,0.41124642,0.0007824898,-0.00037938356,0.008460708815902884,Rejected
GradCAMPlusPlus,1.0,106.3048095703125,17.51498794555664,0.113402724,0.13559286,0.20082155,0.0523991,0.42232883,0.0005571842,0.012577539,0.27487894344401675,Accepted
XGradCAM,1.0,178.63172912597656,17.51498794555664,0.20205331,0.2278466,0.35034683,0.08571499,0.7437446,7.559359e-05,0.07912936,0.9732784314217294,Accepted
AblationCAM,1.0,194.14212036132812,17.51498794555664,0.21340077,0.24763024,0.37564713,0.08968921,0.76175857,1.2114644e-05,0.043487728,0.7761257724197167,Accepted
ScoreCAM,0.9196428656578064,166.50912475585938,17.51498794555664,0.19646314,0.21238409,0.3287214,0.065865286,0.7040424,0.0,-0.069309205,0.9476075917532137,Accepted
EigenCAM,0.9948979616165161,93.30442810058594,17.51498794555664,0.103893206,0.11901074,0.17807251,0.046855815,0.3539758,0.0,-0.05143231,0.8497817330231037,Accepted
EigenGradCAM,1.0,256.7882995605469,17.51498794555664,0.3138967,0.32753614,0.48302707,0.16392101,0.7565763,0.0017066598,-0.06084563,0.911345159914049,Accepted
LayerCAM,1.0,111.28999328613281,17.51498794555664,0.10930485,0.14195152,0.19622397,0.048710033,0.41124642,0.0007824898,-0.00037938356,0.008460708815902884,Rejected
FullGrad,1.0,117.82536315917969,17.51498794555664,0.1317536,0.15028745,0.21062168,0.07605399,0.41113624,0.00015163422,0.05206863,0.8547683359400978,Accepted
KPCA_CAM,0.9770408272743225,80.31914520263672,17.51498794555664,0.062347278,0.1024479,0.16004921,0.021832503,0.36325356,0.0,0.06916629,0.947118239659785,Accepted
FEM,1.0,112.08287048339844,17.51498794555664,0.11934235,0.14296284,0.19756953,0.06611839,0.3939163,5.9604645e-08,0.065670505,0.933911659302043,Accepted
ShapleyCAM,0.9897959232330322,160.2454376220703,17.51498794555664,0.18435119,0.20439467,0.29508406,0.075358,0.62305224,0.0,0.027773589,0.5625876852554828,Accepted
FinerCAM,1.0,146.5349578857422,17.51498794555664,0.16286281,0.18690683,0.2739798,0.08152974,0.560808,2.2754073e-05,0.082168125,0.978604286170042,Accepted
