Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,160.83193969726562,5.27279806137085,0.16178997,0.2051428,0.29293543,0.07078642,0.625386,0.00012046099,0.046495654,0.806572089587578,Accepted
HiResCAM,1.0,120.33496856689453,5.27279806137085,0.1186919,0.15348849,0.22525348,0.045331303,0.4910878,0.00041382015,0.110681444,0.9980886706250569,Accepted
GradCAMElementWise,1.0,66.17332458496094,5.27279806137085,0.060084984,0.08440475,0.124790244,0.02722904,0.25834128,4.798174e-06,0.08687246,0.9850318611653738,Accepted
GradCAMPlusPlus,1.0,136.76658630371094,5.27279806137085,0.15033464,0.17444716,0.25470042,0.07550716,0.49983284,4.300475e-05,-0.062352523,0.9189774196463706,Accepted
XGradCAM,1.0,167.3023223876953,5.27279806137085,0.18146434,0.21339582,0.30384994,0.09051376,0.6230349,0.0013020635,0.09454654,0.991927342260464,Accepted
AblationCAM,1.0,160.25750732421875,5.27279806137085,0.14483319,0.20441009,0.28670114,0.06598628,0.61762303,0.0009457171,0.036447138,0.6919067059997666,Accepted
ScoreCAM,0.8354591727256775,100.72872161865234,5.27279806137085,0.06500145,0.12848051,0.19003654,0.010300305,0.45285335,0.0,0.10415809,0.9964965048254262,Accepted
EigenCAM,0.9948979616165161,124.67166900634766,5.27279806137085,0.120450966,0.15901999,0.21646902,0.05850946,0.44698405,0.0,0.13806653,0.999894803589727,Accepted
EigenGradCAM,1.0,69.45001220703125,5.27279806137085,0.053875808,0.0885842,0.11446199,0.028022818,0.24327156,0.00040312856,0.1399703,0.9999158590148378,Accepted
LayerCAM,1.0,66.17332458496094,5.27279806137085,0.060084984,0.08440475,0.124790244,0.02722904,0.25834128,4.798174e-06,0.08687246,0.9850318611653738,Accepted
FullGrad,1.0,66.44554138183594,5.27279806137085,0.06766716,0.08475196,0.12978132,0.025457429,0.27513033,9.587407e-05,0.029693626,0.5936180373154492,Accepted
KPCA_CAM,1.0,96.15083312988281,5.27279806137085,0.10724108,0.12264137,0.17455885,0.04913462,0.36092234,0.00012238324,0.008194787,0.18120278765804965,Accepted
FEM,0.7461734414100647,44.29207229614258,5.27279806137085,0.021827376,0.05649499,0.06791353,0.0,0.1671312,0.0,0.08776066,0.9860334563636145,Accepted
ShapleyCAM,1.0,190.854736328125,5.27279806137085,0.1819531,0.24343719,0.40225908,0.08086028,0.745841,3.540516e-05,-0.0014118012,0.03148211542959389,Rejected
FinerCAM,1.0,228.416259765625,5.27279806137085,0.2644522,0.29134727,0.424331,0.12104085,0.8340293,0.001006037,0.024475582,0.506230124254724,Accepted
