Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,127.68727111816406,9.535741806030273,0.09590462,0.16286641,0.1962436,0.040535215,0.42826012,6.4074993e-06,0.19422743,0.9999999579405207,Accepted
HiResCAM,1.0,106.8239974975586,9.535741806030273,0.09383846,0.13625512,0.20088267,0.04285617,0.43244794,0.00016498566,0.1432707,0.9999432583026803,Accepted
GradCAMElementWise,1.0,111.83720397949219,9.535741806030273,0.10953489,0.1426495,0.19157371,0.05097905,0.40070865,3.7252903e-05,0.13922277,0.9999081153941696,Accepted
GradCAMPlusPlus,1.0,195.962890625,9.535741806030273,0.23674707,0.24995267,0.37914377,0.11339523,0.60316724,0.00088989735,-0.110265896,0.9980115406217059,Accepted
XGradCAM,1.0,153.1815948486328,9.535741806030273,0.1403174,0.19538471,0.28605318,0.05390441,0.6336006,0.0005044192,0.19363707,0.9999999537077776,Accepted
AblationCAM,1.0,107.51374816894531,9.535741806030273,0.108331546,0.13713488,0.1923379,0.049339987,0.40605742,0.00012406707,0.19779982,0.9999999766066395,Accepted
ScoreCAM,1.0,122.19837188720703,9.535741806030273,0.11047042,0.15586528,0.23666865,0.042280614,0.5248798,0.00044450164,-0.05817367,0.8963991820642774,Accepted
EigenCAM,1.0,141.70086669921875,9.535741806030273,0.17596477,0.18074091,0.2763026,0.053774983,0.59395146,0.0002105236,0.17663622,0.9999993545874075,Accepted
EigenGradCAM,1.0,131.5443115234375,9.535741806030273,0.15529907,0.1677861,0.22622746,0.07136007,0.4552263,0.00033851713,0.13426295,0.9998370449295346,Accepted
LayerCAM,1.0,111.83720397949219,9.535741806030273,0.10953489,0.1426495,0.19157371,0.05097905,0.40070865,3.7252903e-05,0.13922277,0.9999081153941696,Accepted
FullGrad,1.0,54.75001907348633,9.535741806030273,0.059075683,0.06983421,0.10135039,0.030762654,0.20502725,0.0003939271,0.02251169,0.4709142316659509,Accepted
KPCA_CAM,0.9642857313156128,82.57015991210938,9.535741806030273,0.117571004,0.10531908,0.14997444,0.042045146,0.30805886,0.0,0.08566704,0.9835718015966658,Accepted
FEM,0.9974489808082581,79.9005126953125,9.535741806030273,0.06614289,0.10191392,0.13530546,0.027147423,0.29660034,0.0,0.048376486,0.8239991282152793,Accepted
ShapleyCAM,1.0,137.254150390625,9.535741806030273,0.1701158,0.17506905,0.2620809,0.06489932,0.49022874,1.3023615e-05,0.16506207,0.9999966200909465,Accepted
FinerCAM,1.0,128.88511657714844,9.535741806030273,0.1313295,0.1643943,0.23410642,0.06138448,0.47954324,0.00029698014,0.13587157,0.9998643907921899,Accepted
