Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,93.94355773925781,16.123302459716797,0.108467035,0.11982597,0.16222678,0.059998956,0.30902123,0.00012382865,-0.12724976,0.999645513706235,Accepted
HiResCAM,1.0,97.88459777832031,16.123302459716797,0.10525634,0.12485281,0.16977248,0.050980896,0.3461988,4.1127205e-06,0.07374793,0.9610256405804407,Accepted
GradCAMElementWise,0.9987244606018066,68.67630004882812,16.123302459716797,0.069471724,0.08759732,0.12704664,0.033250738,0.2619242,0.0,0.06379664,0.9257832173998903,Accepted
GradCAMPlusPlus,1.0,118.09142303466797,16.123302459716797,0.13299395,0.15062681,0.21069215,0.067421556,0.42414165,0.00023716688,-0.001925231,0.042921807294244996,Rejected
XGradCAM,1.0,122.46834564208984,16.123302459716797,0.12347908,0.15620965,0.23000789,0.04950716,0.49405333,7.9870224e-05,-0.031463258,0.6210234541626767,Accepted
AblationCAM,1.0,143.0624237060547,16.123302459716797,0.14424816,0.18247758,0.2594937,0.076905385,0.5251255,0.00046432018,0.0783876,0.9718169678998587,Accepted
ScoreCAM,0.9196428656578064,167.61143493652344,16.123302459716797,0.18825579,0.21379012,0.334513,0.07081772,0.699936,0.0,0.033089273,0.6451770880967556,Accepted
EigenCAM,1.0,78.80504608154297,16.123302459716797,0.08064622,0.10051663,0.14843749,0.030994467,0.3241694,0.0001591444,0.005669676,0.12593713239061943,Accepted
EigenGradCAM,1.0,208.88690185546875,16.123302459716797,0.19484356,0.26643738,0.46349373,0.07365501,0.9044253,0.00026673079,-0.10279528,0.9960397455107721,Accepted
LayerCAM,0.9987244606018066,68.67630004882812,16.123302459716797,0.069471724,0.08759732,0.12704664,0.033250738,0.2619242,0.0,0.06379664,0.9257832173998903,Accepted
FullGrad,1.0,109.21473693847656,16.123302459716797,0.11296487,0.13930452,0.19729966,0.0627282,0.39894006,0.0002937168,-0.08586057,0.9838143920988106,Accepted
KPCA_CAM,0.9783163070678711,55.67975616455078,16.123302459716797,0.06445149,0.0710201,0.100755796,0.030888382,0.20452744,0.0,-0.018763356,0.400125101307541,Accepted
FEM,1.0,129.952392578125,16.123302459716797,0.15877135,0.1657556,0.22694504,0.09065506,0.4214681,0.0011298358,0.09339002,0.9911155204277532,Accepted
ShapleyCAM,0.9974489808082581,137.62095642089844,16.123302459716797,0.1624676,0.17553693,0.25015047,0.08182043,0.49090683,0.0,0.00027204864,0.00606772876196382,Rejected
FinerCAM,1.0,137.92733764648438,16.123302459716797,0.14557095,0.17592773,0.25057042,0.06447433,0.5251698,0.00014030188,0.1610071,0.9999941182997992,Accepted
