Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,151.8697052001953,5.061995029449463,0.16014826,0.19371134,0.28420585,0.08032581,0.58738434,0.00014328957,-0.019926697,0.4225489275053379,Accepted
HiResCAM,1.0,146.56704711914062,5.061995029449463,0.14290464,0.18694776,0.27198762,0.0648666,0.5752399,0.0004386902,-0.061115302,0.9127518408686361,Accepted
GradCAMElementWise,1.0,121.49285888671875,5.061995029449463,0.103819065,0.1549654,0.21045962,0.042524688,0.458363,0.00036394596,0.017354302,0.37245149109013753,Accepted
GradCAMPlusPlus,1.0,133.58084106445312,5.061995029449463,0.14653856,0.17038375,0.25886083,0.06970304,0.5280332,0.00010386109,-0.012652203,0.2764432917664248,Accepted
XGradCAM,1.0,137.0996856689453,5.061995029449463,0.14990659,0.17487203,0.25836807,0.069212124,0.52480435,5.4582953e-05,0.044484634,0.7865732273017781,Accepted
AblationCAM,1.0,128.26866149902344,5.061995029449463,0.15141977,0.16360798,0.23303732,0.0803865,0.4605028,0.0013319254,0.054794215,0.8747096512473773,Accepted
ScoreCAM,0.9413265585899353,112.1572494506836,5.061995029449463,0.11571726,0.14305772,0.21845156,0.045890395,0.47653767,0.0,-0.025514023,0.5243822149764831,Accepted
EigenCAM,1.0,78.7064437866211,5.061995029449463,0.08613369,0.100390874,0.162058,0.032058105,0.33449692,5.9604645e-08,-0.074984625,0.9641986721718655,Accepted
EigenGradCAM,1.0,144.1339569091797,5.061995029449463,0.16074437,0.18384433,0.27404645,0.049375612,0.5695161,0.00039581396,0.026444696,0.5403350902141941,Accepted
LayerCAM,1.0,121.49285888671875,5.061995029449463,0.103819065,0.1549654,0.21045962,0.042524688,0.458363,0.00036394596,0.017354302,0.37245149109013753,Accepted
FullGrad,1.0,116.4878921508789,5.061995029449463,0.13886896,0.1485815,0.21726534,0.062076226,0.44856375,5.13494e-05,-3.9458275e-05,0.0008801214441609417,Rejected
KPCA_CAM,1.0,123.78516387939453,5.061995029449463,0.17436936,0.15788925,0.21074039,0.115989596,0.29575098,0.00038534403,0.015113998,0.3273687264814662,Accepted
FEM,0.9987244606018066,75.13005065917969,5.061995029449463,0.062280238,0.095829144,0.11780968,0.032122098,0.243682,0.0,0.011197634,0.2457533467826224,Accepted
ShapleyCAM,1.0,293.9319152832031,5.061995029449463,0.33217388,0.3749132,0.61075294,0.12210033,0.95478857,0.0006169081,0.015355229,0.33228469734167276,Accepted
FinerCAM,1.0,189.18138122558594,5.061995029449463,0.20600536,0.2413028,0.35372248,0.09338362,0.7411741,0.00032286346,-0.015020199,0.3254558729458875,Accepted
