Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,87.95570373535156,1.2899999618530273,0.08650608,0.11218839,0.16375384,0.037947588,0.3509597,6.504357e-06,-0.05128967,0.8486456355527661,Accepted
HiResCAM,1.0,81.54170227050781,1.2899999618530273,0.073202,0.104007274,0.14314632,0.033046566,0.30826333,0.00011971593,0.032221902,0.6324159353505331,Accepted
GradCAMElementWise,1.0,108.311767578125,1.2899999618530273,0.106364004,0.13815278,0.21183628,0.05099661,0.45251584,9.590387e-05,0.11950093,0.9991997456867149,Accepted
GradCAMPlusPlus,1.0,188.4119873046875,1.2899999618530273,0.17070098,0.24032141,0.3749993,0.074221924,0.81369746,0.0008432567,-0.023295324,0.48515721135033685,Accepted
XGradCAM,1.0,132.24411010742188,1.2899999618530273,0.14332615,0.16867872,0.22885253,0.06805134,0.46904165,0.000110298395,-0.072763145,0.9583318590408891,Accepted
AblationCAM,1.0,158.76576232910156,1.2899999618530273,0.16181824,0.20250738,0.2741362,0.10257295,0.52806294,0.0005237758,-0.052011345,0.8543250952408163,Accepted
ScoreCAM,1.0,196.16844177246094,1.2899999618530273,0.23648095,0.25021482,0.3500849,0.10546626,0.71444726,4.0233135e-07,0.051311925,0.8488235504470009,Accepted
EigenCAM,1.0,95.0928726196289,1.2899999618530273,0.12124358,0.12129192,0.18463023,0.05777861,0.34674633,7.379055e-05,0.05912946,0.9019601137087521,Accepted
EigenGradCAM,1.0,79.69044494628906,1.2899999618530273,0.06503445,0.10164597,0.1642673,0.018262748,0.3825733,0.00011935271,0.051445313,0.8498848638870483,Accepted
LayerCAM,1.0,108.311767578125,1.2899999618530273,0.106364004,0.13815278,0.21183628,0.05099661,0.45251584,9.590387e-05,0.11950093,0.9991997456867149,Accepted
FullGrad,1.0,66.16962432861328,1.2899999618530273,0.061076134,0.08440003,0.12472542,0.022946164,0.27328497,9.804964e-06,0.19379246,0.9999999548598602,Accepted
KPCA_CAM,0.894132673740387,29.867542266845703,1.2899999618530273,0.028053412,0.038096353,0.058589518,0.007831827,0.12827682,0.0,0.020732623,0.4378493417958489,Accepted
FEM,0.9974489808082581,37.096580505371094,1.2899999618530273,0.039227113,0.047317065,0.06731807,0.017210227,0.14156885,0.0,0.25686145,0.9999999999997197,Accepted
ShapleyCAM,1.0,156.14321899414062,1.2899999618530273,0.17593956,0.1991623,0.30998006,0.08844017,0.4999233,0.00208804,0.01738452,0.3730518915713249,Accepted
FinerCAM,1.0,148.48770141601562,1.2899999618530273,0.1643598,0.18939756,0.27334693,0.071467206,0.5735736,0.0011594519,0.06405674,0.9269580670302111,Accepted
