Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,142.368896484375,1.0500001907348633,0.16866255,0.18159299,0.26000857,0.08657099,0.50850475,0.0006340742,0.09685672,0.9933532719828032,Accepted
HiResCAM,1.0,70.68729400634766,1.0500001907348633,0.054931402,0.09016237,0.109165534,0.027060732,0.2307171,8.33869e-05,0.28514513,0.9999999999999996,Accepted
GradCAMElementWise,1.0,63.61684799194336,1.0500001907348633,0.053853855,0.08114393,0.09467018,0.02431462,0.19946241,0.00027815998,0.3085043,1.0,Accepted
GradCAMPlusPlus,1.0,112.17874908447266,1.0500001907348633,0.11804427,0.14308515,0.20869137,0.04820764,0.44544944,0.00018793344,-0.034100547,0.6596980372639443,Accepted
XGradCAM,1.0,113.1439208984375,1.0500001907348633,0.10533239,0.14431623,0.21428491,0.04819373,0.46244168,8.9883804e-05,0.0030717915,0.06843258347714853,Accepted
AblationCAM,1.0,79.46112060546875,1.0500001907348633,0.07048768,0.10135347,0.12937512,0.032651335,0.27387512,0.00015106797,0.09734076,0.9936217437016139,Accepted
ScoreCAM,0.980867326259613,190.3954315185547,1.0500001907348633,0.24124654,0.24285133,0.37107292,0.07932666,0.76383686,0.0,0.21293503,0.9999999982757447,Accepted
EigenCAM,1.0,102.10452270507812,1.0500001907348633,0.10010497,0.13023537,0.1891788,0.031630598,0.42431405,3.1858683e-05,0.13325362,0.9998173265947594,Accepted
EigenGradCAM,1.0,52.76868438720703,1.0500001907348633,0.05268503,0.06730699,0.086190596,0.01966067,0.18438375,7.95424e-05,-0.022024307,0.4619539414138355,Accepted
LayerCAM,1.0,63.61684799194336,1.0500001907348633,0.053853855,0.08114393,0.09467018,0.02431462,0.19946241,0.00027815998,0.3085043,1.0,Accepted
FullGrad,1.0,116.95297241210938,1.0500001907348633,0.14094654,0.1491747,0.22112371,0.08133941,0.42204702,0.00017079711,0.050575554,0.8428610743633884,Accepted
KPCA_CAM,0.9770408272743225,46.736595153808594,1.0500001907348633,0.04781945,0.059613016,0.091190055,0.018624015,0.19395107,0.0,0.1414451,0.9999293666157396,Accepted
FEM,0.9897959232330322,142.29640197753906,1.0500001907348633,0.15761515,0.18150051,0.28314278,0.084377065,0.5005395,0.0,0.10175291,0.9956546683055644,Accepted
ShapleyCAM,1.0,81.70684051513672,1.0500001907348633,0.08202949,0.10421791,0.15036179,0.03600854,0.3206894,0.00035743415,0.15631159,0.9999890139624258,Accepted
FinerCAM,1.0,150.00311279296875,1.0500001907348633,0.13778803,0.1913305,0.25553948,0.06429273,0.53477764,1.6734004e-05,0.03250759,0.6366493646518137,Accepted
