Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,132.9080352783203,1.0799996852874756,0.13729313,0.16952555,0.21967836,0.069064185,0.44481516,0.0007966012,0.04243035,0.7646501055707499,Accepted
HiResCAM,1.0,100.46056365966797,1.0799996852874756,0.089334816,0.12813847,0.1876536,0.03966828,0.40163592,6.4611435e-05,0.06041262,0.9090484039923382,Accepted
GradCAMElementWise,0.9987244606018066,88.6471176147461,1.0799996852874756,0.09003494,0.1130703,0.15875149,0.040414378,0.33478075,0.0,0.02521958,0.5192726055951549,Accepted
GradCAMPlusPlus,1.0,171.05813598632812,1.0799996852874756,0.18314904,0.21818638,0.34361112,0.0777666,0.6967988,0.00012652576,-0.041358158,0.7525945843433427,Accepted
XGradCAM,1.0,149.05702209472656,1.0799996852874756,0.16500929,0.19012377,0.26806626,0.078907184,0.5482472,7.040799e-05,0.025870157,0.530523451579626,Accepted
AblationCAM,1.0,111.903564453125,1.0799996852874756,0.119311,0.14273416,0.18218878,0.054099753,0.37316483,0.00057340413,0.09934966,0.9946346975474863,Accepted
ScoreCAM,0.9732142686843872,147.58551025390625,1.0799996852874756,0.12367365,0.18824683,0.26600236,0.051251847,0.58632684,0.0,0.16328453,0.9999956838799734,Accepted
EigenCAM,0.9987244606018066,79.352294921875,1.0799996852874756,0.09292245,0.10121466,0.15851736,0.031934455,0.3136645,0.0,-0.111194946,0.9981801968021828,Accepted
EigenGradCAM,1.0,113.88005065917969,1.0799996852874756,0.093109496,0.14525516,0.19733623,0.05174212,0.41286346,0.00016330183,-0.0059949583,0.13309520459697988,Accepted
LayerCAM,0.9987244606018066,88.6471176147461,1.0799996852874756,0.09003494,0.1130703,0.15875149,0.040414378,0.33478075,0.0,0.02521958,0.5192726055951549,Accepted
FullGrad,0.9987244606018066,78.19939422607422,1.0799996852874756,0.084516585,0.099744126,0.1438477,0.041600455,0.28573257,0.0,0.15238498,0.9999817278152582,Accepted
KPCA_CAM,0.9604591727256775,22.99340057373047,1.0799996852874756,0.017395318,0.029328316,0.038999364,0.007728275,0.085865974,0.0,0.102128625,0.995797221387469,Accepted
FEM,0.918367326259613,27.058490753173828,1.0799996852874756,0.018597124,0.03451338,0.047604427,0.0056313165,0.10916045,0.0,0.1021747,0.9958144289194905,Accepted
ShapleyCAM,1.0,153.8406982421875,1.0799996852874756,0.15578899,0.19622537,0.27601442,0.07658238,0.57218397,0.0004093349,0.015788121,0.34106813282835413,Accepted
FinerCAM,1.0,188.90399169921875,1.0799996852874756,0.21156058,0.24094898,0.34357855,0.09613073,0.7092391,0.00010120869,0.046950713,0.8109000164694811,Accepted
