Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,114.10692596435547,0.773401141166687,0.10175443,0.14554454,0.20945376,0.043965865,0.45600766,0.00024732947,0.05243022,0.8575461692729178,Accepted
HiResCAM,1.0,161.51513671875,0.773401141166687,0.16255477,0.2060142,0.33212847,0.059723098,0.63377225,0.0003045851,0.04372602,0.7786546485752389,Accepted
GradCAMElementWise,0.9987244606018066,110.70248413085938,0.773401141166687,0.13869828,0.14120215,0.20721972,0.05847446,0.4276478,0.0,0.06732313,0.940458934979939,Accepted
GradCAMPlusPlus,1.0,95.47180938720703,0.773401141166687,0.11002955,0.12177527,0.18993768,0.040398993,0.41001225,9.1671944e-05,-0.006892681,0.15279779439951136,Accepted
XGradCAM,1.0,119.06050109863281,0.773401141166687,0.12949824,0.15186289,0.20637904,0.0670043,0.41427606,0.00022292137,-0.05012149,0.8390982962831167,Accepted
AblationCAM,1.0,148.53334045410156,0.773401141166687,0.12725239,0.18945579,0.25004745,0.063135445,0.5297514,0.00021409988,-0.022565868,0.4719043949226427,Accepted
ScoreCAM,1.0,168.6265869140625,0.773401141166687,0.2014142,0.21508493,0.30314085,0.11030199,0.58253753,0.0003617704,0.06992703,0.9496792857824712,Accepted
EigenCAM,0.9987244606018066,38.04521560668945,0.773401141166687,0.022631913,0.048527054,0.076626115,0.009979617,0.17630537,0.0,0.13206328,0.9997911998945451,Accepted
EigenGradCAM,1.0,161.59231567382812,0.773401141166687,0.18951319,0.20611265,0.29909617,0.09691011,0.56963456,0.00018420815,0.029257042,0.5866803270463244,Accepted
LayerCAM,0.9987244606018066,110.70248413085938,0.773401141166687,0.13869828,0.14120215,0.20721972,0.05847446,0.4276478,0.0,0.06732313,0.940458934979939,Accepted
FullGrad,0.9987244606018066,60.098690032958984,0.773401141166687,0.0673745,0.07665649,0.10691709,0.035268646,0.2104469,0.0,-0.0066266954,0.14697040844233655,Accepted
KPCA_CAM,0.8137755393981934,17.303314208984375,0.773401141166687,0.010253113,0.022070553,0.03494039,0.000780883,0.0844087,0.0,0.105763316,0.9969728494556203,Accepted
FEM,0.9987244606018066,43.26792526245117,0.773401141166687,0.04286722,0.055188686,0.07644133,0.020608403,0.1597055,0.0,-0.06607485,0.9355659967802924,Accepted
ShapleyCAM,1.0,143.6417999267578,0.773401141166687,0.16041361,0.18321659,0.27808753,0.08160218,0.5591948,7.554889e-05,-0.04485167,0.7903302511384376,Accepted
FinerCAM,1.0,216.0352020263672,0.773401141166687,0.24509451,0.2755551,0.3852136,0.11448267,0.7803927,0.00013360381,0.07791519,0.9708506995332403,Accepted
