Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,172.1240692138672,0.8112090229988098,0.19165373,0.21954599,0.32444388,0.09875509,0.6493909,8.802116e-05,-0.022288157,0.4668149385257079,Accepted
HiResCAM,1.0,148.2891082763672,0.8112090229988098,0.15142265,0.18914425,0.27515748,0.06257409,0.59257686,0.0005471092,-0.015049303,0.32604991041437137,Accepted
GradCAMElementWise,1.0,116.9859848022461,0.8112090229988098,0.10254868,0.1492168,0.19487916,0.041922674,0.4228736,1.8700957e-05,0.012457468,0.27236009007903517,Accepted
GradCAMPlusPlus,1.0,148.5098876953125,0.8112090229988098,0.14957392,0.18942587,0.26553226,0.07071391,0.55640423,0.00031250715,-0.021877045,0.45923279664771677,Accepted
XGradCAM,1.0,131.4932098388672,0.8112090229988098,0.15138564,0.16772094,0.2345225,0.073402554,0.4714384,1.0430813e-05,0.055168733,0.8772749288893638,Accepted
AblationCAM,1.0,122.66287994384766,0.8112090229988098,0.13516936,0.15645775,0.21849367,0.06840666,0.4429317,0.00027382374,-0.008417014,0.1860275363170496,Accepted
ScoreCAM,0.9068877696990967,116.5789794921875,0.8112090229988098,0.097987115,0.14869767,0.22454439,0.024600446,0.52338153,0.0,0.04864478,0.8263871318035338,Accepted
EigenCAM,0.9987244606018066,22.367168426513672,0.8112090229988098,0.018760532,0.02852955,0.03472341,0.009378139,0.07263565,0.0,0.38734698,1.0,Accepted
EigenGradCAM,1.0,128.0321807861328,0.8112090229988098,0.14193761,0.16330636,0.24713111,0.04784084,0.5326638,4.235655e-05,-0.07044282,0.9513562508127658,Accepted
LayerCAM,1.0,116.9859848022461,0.8112090229988098,0.10254868,0.1492168,0.19487916,0.041922674,0.4228736,1.8700957e-05,0.012457468,0.27236009007903517,Accepted
FullGrad,1.0,93.06153869628906,0.8112090229988098,0.099828616,0.11870093,0.18232772,0.045947216,0.3566429,6.3985586e-05,0.06500849,0.931128069888331,Accepted
KPCA_CAM,1.0,76.26556396484375,0.8112090229988098,0.078241065,0.09727751,0.14228119,0.03961973,0.2778998,0.00030328333,-0.04232212,0.7634523382442411,Accepted
FEM,0.9987244606018066,43.559959411621094,0.8112090229988098,0.036189854,0.055561177,0.076881446,0.015277477,0.16695224,0.0,0.1015117,0.9955608851937955,Accepted
ShapleyCAM,1.0,279.20709228515625,0.8112090229988098,0.29860002,0.3561315,0.56685007,0.12208418,0.946588,0.0014971495,0.07369529,0.9608856457081505,Accepted
FinerCAM,1.0,185.41909790039062,0.8112090229988098,0.19523323,0.23650396,0.33853567,0.098976925,0.68671256,0.00011911988,0.031661004,0.6240140026104105,Accepted
