Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,177.3964385986328,1.3000001907348633,0.17139739,0.22627097,0.34637693,0.06775612,0.75598246,0.00047510862,-0.00890102,0.19651179409762232,Accepted
HiResCAM,1.0,85.42642211914062,1.3000001907348633,0.07738425,0.108962275,0.16243021,0.035275638,0.35158873,4.262477e-05,0.034960985,0.6717498473979369,Accepted
GradCAMElementWise,1.0,54.82383728027344,1.3000001907348633,0.052143216,0.06992836,0.09317334,0.02488024,0.19500238,0.00030117482,0.09985031,0.9948634546278777,Accepted
GradCAMPlusPlus,1.0,156.39398193359375,1.3000001907348633,0.16710502,0.19948211,0.27577752,0.08907772,0.5540557,0.0007529557,-0.040377975,0.7412033602328278,Accepted
XGradCAM,1.0,161.1717529296875,1.3000001907348633,0.16266206,0.20557621,0.29908133,0.08240009,0.6194097,0.0010014251,-0.03881581,0.7223081235682812,Accepted
AblationCAM,1.0,141.08352661132812,1.3000001907348633,0.13589981,0.17995347,0.2577778,0.063973576,0.54709685,0.00035440922,-0.020209242,0.42793457076486563,Accepted
ScoreCAM,0.9426020383834839,129.84182739257812,1.3000001907348633,0.094327495,0.16561458,0.28867233,0.025666598,0.68275434,0.0,0.07065268,0.9520252026066253,Accepted
EigenCAM,0.9987244606018066,92.47744750976562,1.3000001907348633,0.11440779,0.11795593,0.16778156,0.059229508,0.32684407,0.0,0.05577773,0.8813584981803443,Accepted
EigenGradCAM,0.9987244606018066,140.45692443847656,1.3000001907348633,0.15748426,0.17915422,0.23728737,0.102411136,0.43529388,0.0,-0.012101894,0.26488142154456484,Accepted
LayerCAM,1.0,54.82383728027344,1.3000001907348633,0.052143216,0.06992836,0.09317334,0.02488024,0.19500238,0.00030117482,0.09985031,0.9948634546278777,Accepted
FullGrad,1.0,84.94404602050781,1.3000001907348633,0.10409952,0.108347,0.16182199,0.05307286,0.2994209,5.169958e-05,-0.043203767,0.773082720718016,Accepted
KPCA_CAM,0.9795918464660645,42.14305114746094,1.3000001907348633,0.04130129,0.05375389,0.07588212,0.015790507,0.16555908,0.0,0.36607605,1.0,Accepted
FEM,0.8265306353569031,43.99576187133789,1.3000001907348633,0.02923617,0.056117043,0.07664615,0.0038703193,0.18400896,0.0,0.22198051,0.9999999996702481,Accepted
ShapleyCAM,1.0,163.04873657226562,1.3000001907348633,0.19990553,0.2079703,0.30346906,0.092423916,0.55768645,0.00012753159,-0.009377353,0.20679644658507657,Accepted
FinerCAM,1.0,266.8389587402344,1.3000001907348633,0.3078157,0.3403558,0.4695357,0.2060378,0.85597134,0.0013529658,-0.053946715,0.8687516858252111,Accepted
