Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,171.04135131835938,1.3899998664855957,0.16186796,0.21816497,0.34518486,0.07451469,0.74853766,0.0021868497,0.006692836,0.1484208330819211,Accepted
HiResCAM,1.0,129.60977172851562,1.3899998664855957,0.13292608,0.1653186,0.23650947,0.04719713,0.5168788,0.000504449,0.11352291,0.9985467825238604,Accepted
GradCAMElementWise,1.0,83.78851318359375,1.3899998664855957,0.07382636,0.1068731,0.16003682,0.030624412,0.35317922,0.00014939159,0.15656352,0.9999893712396404,Accepted
GradCAMPlusPlus,1.0,103.92562866210938,1.3899998664855957,0.09712495,0.1325582,0.18585882,0.04335707,0.39502957,0.0001502335,0.10010711,0.9949773279468872,Accepted
XGradCAM,1.0,192.72329711914062,1.3899998664855957,0.24549147,0.24582054,0.34337306,0.1261526,0.6664323,0.0012488365,-0.05927028,0.9027587098883563,Accepted
AblationCAM,1.0,220.9428253173828,1.3899998664855957,0.26528764,0.2818148,0.41227767,0.12426076,0.7985157,0.00012764335,-0.028800827,0.5793557395764599,Accepted
ScoreCAM,0.9400510191917419,155.4558563232422,1.3899998664855957,0.15227398,0.19828555,0.28821018,0.061595827,0.625217,0.0,0.040783092,0.745954371508003,Accepted
EigenCAM,1.0,55.10683822631836,1.3899998664855957,0.057334043,0.070289336,0.11458701,0.023724318,0.19732289,8.046627e-07,-0.1188699,0.9991466295868187,Accepted
EigenGradCAM,1.0,120.59239196777344,1.3899998664855957,0.07817809,0.15381685,0.21522015,0.016556043,0.51267076,1.7771497e-05,0.13232514,0.9997972325895988,Accepted
LayerCAM,1.0,83.78851318359375,1.3899998664855957,0.07382636,0.1068731,0.16003682,0.030624412,0.35317922,0.00014939159,0.15656352,0.9999893712396404,Accepted
FullGrad,1.0,103.51473999023438,1.3899998664855957,0.122799665,0.1320341,0.17954487,0.06919664,0.3400055,0.0011890531,0.28810412,0.9999999999999998,Accepted
KPCA_CAM,0.9132652878761292,12.674253463745117,1.3899998664855957,0.012811899,0.016166138,0.025160171,0.005185973,0.05483596,0.0,0.09807335,0.994009493590009,Accepted
FEM,0.9515306353569031,48.75469970703125,1.3899998664855957,0.04428875,0.062187117,0.095537275,0.015221447,0.20652851,0.0,0.07833758,0.9717158848417279,Accepted
ShapleyCAM,1.0,202.59329223632812,1.3899998664855957,0.16426195,0.2584098,0.4069785,0.08113991,0.89086473,0.0004350543,0.111555144,0.998241962745545,Accepted
FinerCAM,1.0,179.35305786132812,1.3899998664855957,0.1768977,0.22876668,0.3354106,0.088175885,0.69484395,0.0005453229,0.013427285,0.29262231778292347,Accepted
