Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,205.61917114257812,0.8710526823997498,0.23265833,0.26226932,0.37580317,0.12539531,0.73082894,0.0017279983,0.13171633,0.9997829501415838,Accepted
HiResCAM,1.0,97.9893798828125,0.8710526823997498,0.103289135,0.124986455,0.17878777,0.043492336,0.3802834,0.0001834128,0.047056504,0.8118965846289561,Accepted
GradCAMElementWise,1.0,73.75993347167969,0.8710526823997498,0.0670806,0.094081536,0.13135886,0.028536566,0.28466392,0.0002821572,0.17469876,0.9999991418450699,Accepted
GradCAMPlusPlus,1.0,128.55580139160156,0.8710526823997498,0.14336252,0.16397424,0.23697893,0.07617765,0.47585952,0.00017082691,-0.07319655,0.9595361068922135,Accepted
XGradCAM,1.0,178.46923828125,0.8710526823997498,0.1994288,0.22763933,0.33458865,0.074440986,0.7125077,0.00075897574,0.056254067,0.8844769513450921,Accepted
AblationCAM,1.0,264.66241455078125,0.8710526823997498,0.32237202,0.33757964,0.44966033,0.21151267,0.7984281,0.0016072392,0.045619275,0.7980321946531437,Accepted
ScoreCAM,0.9859693646430969,216.5782012939453,0.8710526823997498,0.27146596,0.27624774,0.409711,0.13877489,0.8129655,0.0,-0.035461407,0.6786305197188776,Accepted
EigenCAM,0.9987244606018066,35.97303771972656,0.8710526823997498,0.02904398,0.045883983,0.06548227,0.012971453,0.14290422,0.0,0.23327523,0.9999999999622693,Accepted
EigenGradCAM,1.0,242.61050415039062,0.8710526823997498,0.27563033,0.30945215,0.4956986,0.13232061,0.7587436,0.0002804771,0.07653702,0.967867686800832,Accepted
LayerCAM,1.0,73.75993347167969,0.8710526823997498,0.0670806,0.094081536,0.13135886,0.028536566,0.28466392,0.0002821572,0.17469876,0.9999991418450699,Accepted
FullGrad,1.0,60.852760314941406,0.8710526823997498,0.06424552,0.07761831,0.10851352,0.031188995,0.22186041,3.9696693e-05,-0.011456818,0.2512517934275431,Accepted
KPCA_CAM,1.0,103.70075988769531,0.8710526823997498,0.12113772,0.13227138,0.171274,0.057212554,0.33945492,0.001650922,0.38155764,1.0,Accepted
FEM,0.9528061151504517,52.31524658203125,0.8710526823997498,0.032663565,0.066728644,0.08835442,0.007919343,0.20115846,0.0,0.09367129,0.9913194245531611,Accepted
ShapleyCAM,0.9948979616165161,182.03598022460938,0.8710526823997498,0.19059232,0.23218878,0.3195952,0.09813889,0.64932114,0.0,0.012823544,0.28003242314921695,Accepted
FinerCAM,1.0,170.10498046875,0.8710526823997498,0.1638063,0.21697064,0.32194555,0.07243392,0.6876743,3.116578e-05,0.20609167,0.9999999942541371,Accepted
