Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,96.80874633789062,3.2328996658325195,0.0780336,0.12348054,0.18363264,0.03357893,0.4075268,0.000307858,0.0078077614,0.17278202935351183,Accepted
HiResCAM,1.0,83.17660522460938,3.2328996658325195,0.08883025,0.10609261,0.15109825,0.041743517,0.3116946,1.9848347e-05,0.015123462,0.32756330069936146,Accepted
GradCAMElementWise,1.0,89.87906646728516,3.2328996658325195,0.09531012,0.11464167,0.15939075,0.053150512,0.31567627,5.9604645e-08,0.03729415,0.7030206155867145,Accepted
GradCAMPlusPlus,1.0,88.60801696777344,3.2328996658325195,0.08949618,0.11302043,0.15745783,0.04047391,0.33109558,0.00017654896,0.14905143,0.9999721302240577,Accepted
XGradCAM,1.0,103.6985092163086,3.2328996658325195,0.116197936,0.1322685,0.18310836,0.05389104,0.375368,0.00057056546,0.050053112,0.8385252692021213,Accepted
AblationCAM,1.0,94.39523315429688,3.2328996658325195,0.10097533,0.12040209,0.16470063,0.047885086,0.33992282,6.7055225e-05,0.1054181,0.996875688254464,Accepted
ScoreCAM,1.0,165.9181365966797,3.2328996658325195,0.12296672,0.21163027,0.36265787,0.061705574,0.78661186,0.00042390823,0.096081056,0.9929019089717704,Accepted
EigenCAM,0.8545918464660645,51.908077239990234,3.2328996658325195,0.050967738,0.06620928,0.10970092,0.00826006,0.26103646,0.0,-0.06153337,0.9148971590195545,Accepted
EigenGradCAM,1.0,189.5425262451172,3.2328996658325195,0.23655993,0.24176341,0.3521422,0.10470321,0.7049715,0.00017642975,-0.19144908,0.9999999341220986,Accepted
LayerCAM,1.0,89.87906646728516,3.2328996658325195,0.09531012,0.11464167,0.15939075,0.053150512,0.31567627,5.9604645e-08,0.03729415,0.7030206155867145,Accepted
FullGrad,0.9987244606018066,84.0105972290039,3.2328996658325195,0.09054148,0.10715637,0.15267992,0.053136483,0.30058247,0.0,0.10542961,0.9968789880169987,Accepted
KPCA_CAM,0.9974489808082581,32.91742706298828,3.2328996658325195,0.032995224,0.041986514,0.06132321,0.015163384,0.12553412,0.0,0.0069400743,0.15383650657111114,Accepted
FEM,1.0,78.71356201171875,3.2328996658325195,0.07526429,0.10039996,0.13123006,0.03385877,0.27405977,0.00011512637,0.10116626,0.9954233474687085,Accepted
ShapleyCAM,1.0,83.78543090820312,3.2328996658325195,0.07462904,0.10686917,0.13820274,0.035422027,0.29189062,0.00014647841,0.21939193,0.9999999994666755,Accepted
FinerCAM,1.0,140.9346923828125,3.2328996658325195,0.12723309,0.17976364,0.24743259,0.06472137,0.5209456,4.029274e-05,0.06381061,0.9258466021871199,Accepted
