Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,95.87128448486328,3.4047999382019043,0.08723789,0.1222848,0.16931193,0.044376656,0.35209095,0.0004413426,-0.069020346,0.9466147578773865,Accepted
HiResCAM,1.0,89.62571716308594,3.4047999382019043,0.07682195,0.11431852,0.16406348,0.031797446,0.3612814,0.00028200448,0.13944945,0.9999105322967058,Accepted
GradCAMElementWise,1.0,58.690914154052734,3.4047999382019043,0.049216703,0.07486086,0.09690136,0.021424515,0.20839804,0.00024839863,0.16431408,0.9999962526066489,Accepted
GradCAMPlusPlus,1.0,118.33425903320312,3.4047999382019043,0.1208686,0.15093656,0.2127262,0.06609951,0.43160996,9.277463e-05,0.36872727,1.0,Accepted
XGradCAM,1.0,185.169921875,3.4047999382019043,0.23083742,0.2361861,0.3366783,0.11639044,0.6555985,0.0010483861,-0.056768123,0.8877710364191407,Accepted
AblationCAM,1.0,211.2740478515625,3.4047999382019043,0.25188062,0.2694822,0.3237143,0.172419,0.54832774,0.0005092621,-0.23015912,0.9999999999305912,Accepted
ScoreCAM,0.9298469424247742,122.13066864013672,3.4047999382019043,0.14190538,0.15577893,0.22508343,0.050985046,0.48332065,0.0,0.092718855,0.9906117465249834,Accepted
EigenCAM,0.8979591727256775,35.06878662109375,3.4047999382019043,0.030085227,0.044730596,0.07287713,0.009152364,0.16595262,0.0,0.07288611,0.958676459513918,Accepted
EigenGradCAM,1.0,106.10338592529297,3.4047999382019043,0.11210221,0.13533597,0.18724988,0.054654162,0.38411036,1.7464161e-05,0.1569798,0.9999899375324373,Accepted
LayerCAM,1.0,58.690914154052734,3.4047999382019043,0.049216703,0.07486086,0.09690136,0.021424515,0.20839804,0.00024839863,0.16431408,0.9999962526066489,Accepted
FullGrad,1.0,71.09149932861328,3.4047999382019043,0.06589733,0.09067793,0.13816729,0.031704985,0.2925269,9.0032816e-05,0.13338447,0.9998200044251592,Accepted
KPCA_CAM,0.9693877696990967,42.461219787597656,3.4047999382019043,0.046469986,0.05415972,0.0839742,0.021051375,0.17713699,0.0,0.12689874,0.999631826705321,Accepted
FEM,0.9923469424247742,97.68685150146484,3.4047999382019043,0.1174701,0.12460059,0.17809883,0.060638238,0.32461667,0.0,0.069376186,0.9478356587068744,Accepted
ShapleyCAM,0.9974489808082581,124.97926330566406,3.4047999382019043,0.11585939,0.15941234,0.22249818,0.055597186,0.4664773,0.0,-0.014280073,0.31027231556154466,Accepted
FinerCAM,1.0,198.5453643798828,3.4047999382019043,0.18732534,0.25324667,0.36636487,0.0852032,0.7826473,0.0020673424,-0.12487775,0.9995429192136791,Accepted
