Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,97.2449722290039,4.816579341888428,0.09452586,0.12403697,0.19715098,0.032734957,0.43511283,0.00031489134,0.1570609,0.9999900444085947,Accepted
HiResCAM,1.0,65.48247528076172,4.816579341888428,0.06579674,0.083523564,0.11455572,0.027476279,0.2443208,0.0003260225,0.16880177,0.9999979963566357,Accepted
GradCAMElementWise,0.9987244606018066,54.61614990234375,4.816579341888428,0.052442998,0.06966346,0.10362753,0.021715194,0.22640178,0.0,0.020571455,0.43480540166344095,Accepted
GradCAMPlusPlus,1.0,142.4664764404297,4.816579341888428,0.16560231,0.18171747,0.25912976,0.0867196,0.5003474,0.00025607646,0.103205815,0.996182726974038,Accepted
XGradCAM,1.0,121.71015167236328,4.816579341888428,0.11923164,0.15524253,0.21369559,0.059436433,0.4425934,2.6226044e-05,-0.13649671,0.9998738035303182,Accepted
AblationCAM,1.0,142.22987365722656,4.816579341888428,0.14437883,0.18141566,0.2748969,0.06817001,0.5742731,0.0002604574,0.030481115,0.6059563244364654,Accepted
ScoreCAM,0.8954081535339355,97.58342742919922,4.816579341888428,0.079253405,0.124468654,0.175004,0.025019366,0.3997784,0.0,0.33711502,1.0,Accepted
EigenCAM,0.9987244606018066,91.05343627929688,4.816579341888428,0.1020118,0.11613959,0.15619116,0.061426163,0.29765633,0.0,-0.15283796,0.9999827584415109,Accepted
EigenGradCAM,1.0,73.55908203125,4.816579341888428,0.06453216,0.09382536,0.12920463,0.028347377,0.2794738,6.6787004e-05,0.14258522,0.9999383763289003,Accepted
LayerCAM,0.9987244606018066,54.61614990234375,4.816579341888428,0.052442998,0.06966346,0.10362753,0.021715194,0.22640178,0.0,0.020571455,0.43480540166344095,Accepted
FullGrad,0.9987244606018066,103.79411315917969,4.816579341888428,0.12066083,0.13239045,0.18673283,0.05923689,0.36713988,0.0,-0.080354474,0.97554940124503,Accepted
KPCA_CAM,0.9298469424247742,35.154361724853516,4.816579341888428,0.041181825,0.044839747,0.068811975,0.013788848,0.14966136,0.0,0.003594542,0.08004168805177769,Accepted
FEM,0.9936224222183228,141.3427276611328,4.816579341888428,0.15280598,0.18028407,0.23865637,0.07706584,0.47690082,0.0,0.016993683,0.36528221795042837,Accepted
ShapleyCAM,0.9974489808082581,115.96406555175781,4.816579341888428,0.09424676,0.14791335,0.2410223,0.0422446,0.5239179,0.0,0.12546778,0.9995707525687787,Accepted
FinerCAM,1.0,126.00743103027344,4.816579341888428,0.1162781,0.16072376,0.23849674,0.047055475,0.52399075,0.0008753948,0.21231504,0.9999999980738644,Accepted
