Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,140.6951904296875,4.885560989379883,0.1430284,0.17945816,0.25837237,0.0655714,0.5452546,6.86124e-05,0.038895,0.7232875611995785,Accepted
HiResCAM,1.0,108.21925354003906,4.885560989379883,0.107988685,0.13803476,0.20743704,0.050677948,0.43026277,0.00045761466,0.226959,0.9999999998713744,Accepted
GradCAMElementWise,1.0,85.57463836669922,4.885560989379883,0.08112305,0.10915131,0.16630921,0.034570836,0.36389598,0.00030188262,0.24666692,0.9999999999975153,Accepted
GradCAMPlusPlus,1.0,171.46963500976562,4.885560989379883,0.1967872,0.21871127,0.3071585,0.114028886,0.59117544,0.0013578236,0.04547625,0.7966126570865268,Accepted
XGradCAM,1.0,105.81307220458984,4.885560989379883,0.10087466,0.13496564,0.1810762,0.043362785,0.38642573,2.4110079e-05,0.14444014,0.9999507538320551,Accepted
AblationCAM,1.0,124.9754409790039,4.885560989379883,0.113658294,0.15940745,0.2223691,0.046163343,0.48060846,0.00024485588,0.056593943,0.8866628077453964,Accepted
ScoreCAM,0.9107142686843872,125.43378448486328,4.885560989379883,0.08576922,0.15999207,0.2465809,0.021426128,0.5833292,0.0,-0.034701925,0.6681510382460177,Accepted
EigenCAM,1.0,60.108829498291016,4.885560989379883,0.06570614,0.07666942,0.11397766,0.035126872,0.23166123,5.9604645e-08,-0.026010688,0.5329325151384201,Accepted
EigenGradCAM,1.0,62.818389892578125,4.885560989379883,0.04291385,0.080125496,0.11758312,0.013752295,0.27264425,6.0126185e-06,0.2051181,0.9999999932034939,Accepted
LayerCAM,1.0,85.57463836669922,4.885560989379883,0.08112305,0.10915131,0.16630921,0.034570836,0.36389598,0.00030188262,0.24666692,0.9999999999975153,Accepted
FullGrad,0.9987244606018066,56.02800750732422,4.885560989379883,0.053350314,0.07146431,0.10724157,0.020965684,0.23568308,0.0,0.08677678,0.9849202365999298,Accepted
KPCA_CAM,0.9553571343421936,30.264394760131836,4.885560989379883,0.030168865,0.038602546,0.053458974,0.013289914,0.113229424,0.0,0.3229093,1.0,Accepted
FEM,0.8839285969734192,48.90349578857422,4.885560989379883,0.048488542,0.062376913,0.09148909,0.011699082,0.2033766,0.0,0.16430497,0.9999962479298182,Accepted
ShapleyCAM,1.0,169.6732177734375,4.885560989379883,0.18981907,0.21641992,0.317,0.08360605,0.6255169,6.003678e-05,0.09990894,0.9948896679747352,Accepted
FinerCAM,1.0,164.9476318359375,4.885560989379883,0.15392795,0.21039239,0.29192853,0.066356435,0.6286047,5.839765e-05,0.10891214,0.9977400847204486,Accepted
