Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,83.40061950683594,2.886845827102661,0.08523021,0.10637834,0.13807133,0.046684016,0.27472615,2.989173e-05,0.086858615,0.9850157811005944,Accepted
HiResCAM,1.0,99.1124038696289,2.886845827102661,0.08182616,0.12641889,0.1637287,0.03924287,0.34556684,9.915233e-05,0.27309668,0.9999999999999929,Accepted
GradCAMElementWise,1.0,58.17674255371094,2.886845827102661,0.046510234,0.074205026,0.0920289,0.021802496,0.19721842,8.139014e-05,0.21698716,0.9999999991708056,Accepted
GradCAMPlusPlus,1.0,101.86551666259766,2.886845827102661,0.117889285,0.12993051,0.18214816,0.057006605,0.3671447,0.00010958314,0.16884355,0.9999980081405048,Accepted
XGradCAM,1.0,89.69815063476562,2.886845827102661,0.0917963,0.1144109,0.16781998,0.040702257,0.35552257,8.0913305e-05,0.06090819,0.9116732592100574,Accepted
AblationCAM,1.0,90.2348861694336,2.886845827102661,0.081375286,0.115095526,0.14982598,0.041135017,0.31236306,0.00016592443,0.04954432,0.8342161756998183,Accepted
ScoreCAM,1.0,129.52586364746094,2.886845827102661,0.13378336,0.16521157,0.22528018,0.059350483,0.4731441,0.000320971,-0.059546143,0.90430839110288,Accepted
EigenCAM,0.9987244606018066,39.72246551513672,2.886845827102661,0.031621434,0.05066641,0.07435937,0.013983963,0.16449714,0.0,0.08369328,0.9809108562867237,Accepted
EigenGradCAM,1.0,76.28753662109375,2.886845827102661,0.07974194,0.09730553,0.12639889,0.038053803,0.2567295,8.026138e-06,0.026830008,0.5468508206402485,Accepted
LayerCAM,1.0,58.17674255371094,2.886845827102661,0.046510234,0.074205026,0.0920289,0.021802496,0.19721842,8.139014e-05,0.21698716,0.9999999991708056,Accepted
FullGrad,1.0,62.160579681396484,2.886845827102661,0.066143185,0.079286456,0.11722613,0.0308078,0.24190795,0.00011587143,0.123301536,0.9994601157611996,Accepted
KPCA_CAM,0.8877550959587097,30.853496551513672,2.886845827102661,0.030508354,0.039353948,0.058217898,0.01082837,0.1274696,0.0,0.26939255,0.9999999999999832,Accepted
FEM,0.9655612111091614,69.84346008300781,2.886845827102661,0.07153502,0.08908605,0.13322388,0.028557496,0.28688425,0.0,0.16017984,0.9999934253081013,Accepted
ShapleyCAM,1.0,132.55569458007812,2.886845827102661,0.14534283,0.16907614,0.2548483,0.06598637,0.5202215,0.000921011,0.1537613,0.9999846903936502,Accepted
FinerCAM,1.0,151.9068603515625,2.886845827102661,0.14996096,0.19375876,0.29015148,0.06134227,0.6315032,0.0006810911,-0.013553988,0.29525512638795637,Accepted
