Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,129.28341674804688,2.50546932220459,0.13159963,0.16490231,0.23767439,0.06155324,0.48745853,0.00045148283,0.07161087,0.9549814016451444,Accepted
HiResCAM,1.0,76.79377746582031,2.50546932220459,0.07413444,0.09795123,0.13589111,0.029474732,0.29254335,0.00017108582,0.052218344,0.8559232707402799,Accepted
GradCAMElementWise,1.0,59.0327033996582,2.50546932220459,0.057025373,0.07529682,0.10085481,0.0234813,0.21579069,0.00016012788,0.116042174,0.9988660678568416,Accepted
GradCAMPlusPlus,1.0,116.53287506103516,2.50546932220459,0.11986362,0.14863887,0.22373283,0.052053854,0.45668593,0.0004477203,0.0345292,0.665737189988096,Accepted
XGradCAM,1.0,107.18434143066406,2.50546932220459,0.11190912,0.13671473,0.19465595,0.052855797,0.40733692,0.00010386109,0.03360991,0.6527005000490724,Accepted
AblationCAM,1.0,115.56564331054688,2.50546932220459,0.121156506,0.14740516,0.21519606,0.060523294,0.43883124,0.00030618906,0.000266904,0.005953395958448904,Rejected
ScoreCAM,1.0,140.47760009765625,2.50546932220459,0.15505628,0.1791806,0.25476485,0.08417162,0.5090983,0.00068591593,0.19461423,0.9999999605076287,Accepted
EigenCAM,1.0,101.00984191894531,2.50546932220459,0.12592682,0.12883909,0.19927172,0.049274925,0.3911214,0.00047820807,-0.123637356,0.9994788470475818,Accepted
EigenGradCAM,1.0,82.67192840576172,2.50546932220459,0.08054209,0.1054489,0.13878374,0.038722806,0.28163177,8.3208084e-05,-0.02963284,0.5926560145502232,Accepted
LayerCAM,1.0,59.0327033996582,2.50546932220459,0.057025373,0.07529682,0.10085481,0.0234813,0.21579069,0.00016012788,0.116042174,0.9988660678568416,Accepted
FullGrad,0.9987244606018066,71.46542358398438,2.50546932220459,0.08171183,0.09115487,0.13495344,0.032222778,0.28788477,0.0,0.14880064,0.9999712411600634,Accepted
KPCA_CAM,0.9323979616165161,15.967793464660645,2.50546932220459,0.017018879,0.020367084,0.028854253,0.0052705444,0.06415033,0.0,0.08582595,0.9837711554727128,Accepted
FEM,0.9936224222183228,73.38095092773438,2.50546932220459,0.08984357,0.09359814,0.13965967,0.039853908,0.26389676,0.0,0.036676913,0.6949477854950784,Accepted
ShapleyCAM,1.0,159.67083740234375,2.50546932220459,0.1814647,0.20366178,0.27583483,0.10073519,0.5305762,0.00040987134,-0.0912357,0.9894072470240788,Accepted
FinerCAM,1.0,189.97853088378906,2.50546932220459,0.20447794,0.24231955,0.37780678,0.09499106,0.79727125,0.00061416626,-0.10020271,0.9950191410337039,Accepted
