Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,127.322998046875,1.199289083480835,0.14178935,0.1624018,0.22480895,0.063233025,0.46682876,0.0003428161,0.3252374,1.0,Accepted
HiResCAM,1.0,158.9349365234375,1.199289083480835,0.18086223,0.20272313,0.29255384,0.08165568,0.6040439,0.0001979135,0.065056734,0.9313337774903786,Accepted
GradCAMElementWise,1.0,101.89813232421875,1.199289083480835,0.10741486,0.1299721,0.18414064,0.054421447,0.37427855,1.9654632e-05,0.1036903,0.9963454169187508,Accepted
GradCAMPlusPlus,1.0,178.7877960205078,1.199289083480835,0.21210957,0.22804566,0.32366303,0.11574274,0.59919596,3.4570694e-05,-0.22423676,0.9999999997841814,Accepted
XGradCAM,1.0,186.20004272460938,1.199289083480835,0.19032559,0.23750006,0.34248087,0.092344336,0.7162857,0.0006684065,-0.03233598,0.6341104982899062,Accepted
AblationCAM,1.0,103.70484924316406,1.199289083480835,0.09532806,0.13227661,0.17684282,0.04420404,0.37579894,0.00052665174,0.06880874,0.9458775329955477,Accepted
ScoreCAM,0.9323979616165161,138.07876586914062,1.199289083480835,0.14124516,0.17612088,0.25850293,0.046903484,0.5696766,0.0,0.041079286,0.7493902643143283,Accepted
EigenCAM,0.9948979616165161,36.52422332763672,1.199289083480835,0.039917476,0.046587024,0.06914151,0.016508967,0.14536461,0.0,0.046154942,0.8032843080629406,Accepted
EigenGradCAM,1.0,96.7575454711914,1.199289083480835,0.11048095,0.12341525,0.17716625,0.049988803,0.34987324,5.0456496e-05,0.09041493,0.9886833704208259,Accepted
LayerCAM,1.0,101.89813232421875,1.199289083480835,0.10741486,0.1299721,0.18414064,0.054421447,0.37427855,1.9654632e-05,0.1036903,0.9963454169187508,Accepted
FullGrad,1.0,87.84540557861328,1.199289083480835,0.08272574,0.11204771,0.17329922,0.038752742,0.3737925,8.1632985e-05,0.17392993,0.9999990399716477,Accepted
KPCA_CAM,1.0,83.75315856933594,1.199289083480835,0.099277616,0.10682801,0.15819627,0.05400841,0.28168905,0.00036406517,0.13053963,0.9997526341010712,Accepted
FEM,0.7589285969734192,18.33341407775879,1.199289083480835,0.011826174,0.023384457,0.03498315,0.0006725442,0.08368768,0.0,0.41932672,1.0,Accepted
ShapleyCAM,1.0,180.42202758789062,1.199289083480835,0.19899637,0.23013015,0.31608605,0.11256537,0.6206391,0.0007302314,-0.22799173,0.9999999998944866,Accepted
FinerCAM,1.0,170.01348876953125,1.199289083480835,0.16628926,0.21685395,0.30868673,0.07519679,0.6560792,5.993247e-05,0.20059475,0.9999999853295143,Accepted
