Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,145.74398803710938,1.9615130424499512,0.14155906,0.18589795,0.24711053,0.06730251,0.51353353,0.00042167306,0.1988069,0.9999999802115725,Accepted
HiResCAM,1.0,106.57832336425781,1.9615130424499512,0.09499281,0.13594173,0.20327526,0.04199523,0.43860957,0.0012848675,0.16895829,0.999998040221048,Accepted
GradCAMElementWise,1.0,75.38142395019531,1.9615130424499512,0.07779376,0.09614977,0.1380076,0.033992432,0.29290408,0.0001366809,0.1420652,0.9999344099289186,Accepted
GradCAMPlusPlus,1.0,115.41451263427734,1.9615130424499512,0.13106543,0.1472124,0.19987512,0.06996713,0.38992393,0.0003912151,0.21031427,0.9999999972527811,Accepted
XGradCAM,1.0,157.18479919433594,1.9615130424499512,0.20085543,0.20049082,0.28500658,0.09741597,0.56044936,0.0008266121,0.052401237,0.8573242872037167,Accepted
AblationCAM,1.0,210.084716796875,1.9615130424499512,0.2754153,0.2679652,0.3842986,0.13583082,0.7306775,0.00021877885,-0.12873347,0.9996982979836425,Accepted
ScoreCAM,0.9515306353569031,186.00442504882812,1.9615130424499512,0.1890611,0.23725054,0.3629113,0.0623355,0.81173325,0.0,0.25949213,0.9999999999998429,Accepted
EigenCAM,1.0,75.70736694335938,1.9615130424499512,0.09665933,0.09656552,0.14313285,0.040959075,0.26910192,0.0001816526,-0.21401,0.9999999985781193,Accepted
EigenGradCAM,1.0,78.75888061523438,1.9615130424499512,0.043330055,0.10045776,0.13171008,0.016192783,0.30254558,6.4929016e-05,0.27968433,0.9999999999999986,Accepted
LayerCAM,1.0,75.38142395019531,1.9615130424499512,0.07779376,0.09614977,0.1380076,0.033992432,0.29290408,0.0001366809,0.1420652,0.9999344099289186,Accepted
FullGrad,0.9987244606018066,76.47599792480469,1.9615130424499512,0.085641876,0.09754594,0.14593978,0.039527718,0.2941221,0.0,0.13069674,0.999756899653575,Accepted
KPCA_CAM,0.9604591727256775,14.082263946533203,1.9615130424499512,0.010205723,0.017962072,0.025076494,0.004526226,0.055538,0.0,0.27388886,0.9999999999999941,Accepted
FEM,0.9221938848495483,37.78132247924805,1.9615130424499512,0.024703637,0.048190456,0.06594743,0.008505322,0.15198414,0.0,0.4115481,1.0,Accepted
ShapleyCAM,1.0,171.87274169921875,1.9615130424499512,0.18594047,0.21922542,0.3264217,0.10145269,0.57070833,0.0013665557,0.19353482,0.9999999529336737,Accepted
FinerCAM,1.0,241.1669921875,1.9615130424499512,0.26768768,0.307611,0.45073736,0.13944578,0.9036583,0.00051027536,-0.10718234,0.9973440051958293,Accepted
