Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,103.23269653320312,2.8177294731140137,0.11686807,0.13167436,0.18988273,0.055715926,0.38090244,8.139014e-05,0.05959539,0.9045828896507038,Accepted
HiResCAM,1.0,70.26869201660156,2.8177294731140137,0.05603236,0.089628436,0.12231157,0.025439452,0.26497582,3.3468008e-05,0.1916729,0.9999999364459676,Accepted
GradCAMElementWise,1.0,54.23695755004883,2.8177294731140137,0.047181964,0.06917979,0.09428836,0.020375574,0.20352268,6.4611435e-05,0.31926703,1.0,Accepted
GradCAMPlusPlus,1.0,146.50376892089844,2.8177294731140137,0.16575223,0.18686707,0.26821226,0.080422424,0.54833305,0.00010174513,-0.012425717,0.27169173706793726,Accepted
XGradCAM,1.0,195.39443969726562,2.8177294731140137,0.23294666,0.24922758,0.34568912,0.11686602,0.6825062,0.001092881,0.008744307,0.19312237602663906,Accepted
AblationCAM,1.0,78.90682220458984,2.8177294731140137,0.06855164,0.100646466,0.11456934,0.031145476,0.239167,5.289912e-06,0.11888271,0.9991477349190344,Accepted
ScoreCAM,0.9795918464660645,180.6122283935547,2.8177294731140137,0.2111052,0.23037276,0.38726828,0.05913198,0.833989,0.0,0.02840671,0.5729674964668252,Accepted
EigenCAM,1.0,78.39030456542969,2.8177294731140137,0.07881287,0.09998763,0.13666978,0.03283675,0.29105204,5.9604645e-08,0.3115972,1.0,Accepted
EigenGradCAM,1.0,108.09674072265625,2.8177294731140137,0.12271022,0.13787849,0.18216734,0.074227504,0.33594066,0.00041028857,0.16262025,0.9999952740810377,Accepted
LayerCAM,1.0,54.23695755004883,2.8177294731140137,0.047181964,0.06917979,0.09428836,0.020375574,0.20352268,6.4611435e-05,0.31926703,1.0,Accepted
FullGrad,1.0,61.801273345947266,2.8177294731140137,0.054727674,0.078828156,0.10762211,0.027225193,0.22786403,0.00014919043,0.43432283,1.0,Accepted
KPCA_CAM,0.9732142686843872,47.14521408081055,2.8177294731140137,0.043932714,0.060134206,0.09027592,0.017874867,0.19058396,0.0,0.052756805,0.8600187760513214,Accepted
FEM,0.9693877696990967,109.79838562011719,2.8177294731140137,0.12230256,0.14004897,0.2184639,0.033337705,0.47506747,0.0,0.35769027,1.0,Accepted
ShapleyCAM,1.0,63.034156799316406,2.8177294731140137,0.05884786,0.08040071,0.11050439,0.02577382,0.23628025,6.148219e-05,0.16778232,0.99999768675961,Accepted
FinerCAM,0.9987244606018066,181.86993408203125,2.8177294731140137,0.1537625,0.23197696,0.36426234,0.08108492,0.78634644,0.0,0.16841264,0.9999978831975992,Accepted
