Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,118.81169128417969,1.604675054550171,0.10840605,0.15154552,0.21496901,0.045593128,0.46401924,0.00027406216,0.100182176,0.995010200194358,Accepted
HiResCAM,1.0,142.7295684814453,1.604675054550171,0.15773389,0.182053,0.27727395,0.06972631,0.5603323,0.000980109,0.0008152798,0.018183177397617545,Rejected
GradCAMElementWise,0.9987244606018066,119.13855743408203,1.604675054550171,0.14940582,0.15196244,0.21987154,0.06603552,0.44492787,0.0,0.09801605,0.9939799254558596,Accepted
GradCAMPlusPlus,0.9987244606018066,115.8607177734375,1.604675054550171,0.1329783,0.14778152,0.2065104,0.062344056,0.42170706,0.0,-0.012414295,0.271453883792394,Accepted
XGradCAM,1.0,75.87836456298828,1.604675054550171,0.07922107,0.09678364,0.13241264,0.040635556,0.26641345,0.00062876195,0.04735637,0.8146980745311421,Accepted
AblationCAM,1.0,162.3486328125,1.604675054550171,0.14833552,0.20707732,0.26617256,0.08280149,0.5406209,0.0006557256,-0.0033916254,0.0755375983613571,Accepted
ScoreCAM,1.0,166.44906616210938,1.604675054550171,0.20754717,0.21230748,0.28688863,0.105295666,0.5535928,0.001012966,0.2205959,0.9999999995732196,Accepted
EigenCAM,0.9987244606018066,37.38572692871094,1.604675054550171,0.029355079,0.047685876,0.07555867,0.012287343,0.16916835,0.0,0.27769515,0.9999999999999976,Accepted
EigenGradCAM,1.0,157.14007568359375,1.604675054550171,0.18792012,0.20043378,0.27787012,0.097331375,0.54327595,0.00013774633,0.070673116,0.9520897474773959,Accepted
LayerCAM,0.9987244606018066,119.13855743408203,1.604675054550171,0.14940582,0.15196244,0.21987154,0.06603552,0.44492787,0.0,0.09801605,0.9939799254558596,Accepted
FullGrad,0.9987244606018066,57.83403015136719,1.604675054550171,0.057372138,0.07376789,0.111971445,0.025611319,0.23914766,0.0,0.13523906,0.9998541996326888,Accepted
KPCA_CAM,1.0,48.767513275146484,1.604675054550171,0.04338266,0.062203467,0.09613645,0.016937947,0.206982,4.1007996e-05,0.09305918,0.990870305950893,Accepted
FEM,1.0,45.41477966308594,1.604675054550171,0.04538302,0.057927016,0.081125915,0.019757524,0.17080785,5.9604645e-08,-0.021150071,0.4456969094252925,Accepted
ShapleyCAM,1.0,155.21958923339844,1.604675054550171,0.17610094,0.19798417,0.27995798,0.10357275,0.54042006,0.0011466295,-0.010624531,0.23354914752645606,Accepted
FinerCAM,1.0,217.4726104736328,1.604675054550171,0.23126882,0.2773885,0.39366302,0.09757437,0.8288206,0.00020003319,0.18897472,0.9999999023022093,Accepted
