Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,162.26803588867188,0.8078272938728333,0.16184512,0.20697454,0.30742246,0.07410151,0.6520288,0.00070905685,0.051436402,0.8498139080687237,Accepted
HiResCAM,1.0,102.15962219238281,0.8078272938728333,0.115219645,0.13030565,0.1785225,0.062517375,0.35191125,4.87715e-05,0.021682177,0.455619780079468,Accepted
GradCAMElementWise,1.0,69.11994934082031,0.8078272938728333,0.07134313,0.0881632,0.12398524,0.03128217,0.25410065,2.1547079e-05,0.086628556,0.9847460046798835,Accepted
GradCAMPlusPlus,1.0,133.17791748046875,0.8078272938728333,0.15414652,0.1698698,0.24093767,0.07717682,0.4823984,0.00034460425,0.17871396,0.9999995261428765,Accepted
XGradCAM,1.0,118.45109558105469,0.8078272938728333,0.13504344,0.15108557,0.22266763,0.055931434,0.46737185,4.6938658e-05,-0.02337347,0.4865677008916943,Accepted
AblationCAM,1.0,187.16030883789062,0.8078272938728333,0.20531501,0.23872489,0.33291847,0.086992756,0.7010215,2.1383166e-05,0.14412509,0.9999488322523954,Accepted
ScoreCAM,0.9528061151504517,73.77777099609375,0.8078272938728333,0.07433207,0.09410429,0.1275846,0.028227678,0.27177247,0.0,-0.0003690645,0.00823204922085441,Rejected
EigenCAM,1.0,140.80209350585938,0.8078272938728333,0.15378289,0.1795945,0.23520881,0.083924055,0.46137732,0.00033336878,0.33465075,1.0,Accepted
EigenGradCAM,1.0,135.7915496826172,0.8078272938728333,0.14963298,0.17320351,0.22748283,0.0823302,0.44520614,0.0017128661,0.08683348,0.9849864930737995,Accepted
LayerCAM,1.0,69.11994934082031,0.8078272938728333,0.07134313,0.0881632,0.12398524,0.03128217,0.25410065,2.1547079e-05,0.086628556,0.9847460046798835,Accepted
FullGrad,1.0,86.67554473876953,0.8078272938728333,0.09780963,0.11055553,0.15622891,0.05068606,0.30379757,0.00031238794,-0.029015865,0.5828178928114278,Accepted
KPCA_CAM,0.9285714030265808,21.4085636138916,0.8078272938728333,0.020520166,0.027306844,0.039609037,0.0053071175,0.09100056,0.0,0.4027717,1.0,Accepted
FEM,0.8788265585899353,21.911296844482422,0.8078272938728333,0.014525451,0.027948083,0.042015687,0.0043061306,0.096423596,0.0,0.28905377,0.9999999999999999,Accepted
ShapleyCAM,0.9948979616165161,129.77890014648438,0.8078272938728333,0.13346979,0.16553432,0.24666658,0.06245441,0.5177541,0.0,-0.31128228,1.0,Accepted
FinerCAM,1.0,191.67196655273438,0.8078272938728333,0.21591136,0.24447957,0.34265095,0.10209172,0.7025688,0.0012595952,-0.09970628,0.9947985781762063,Accepted
