Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,71.15188598632812,1.8773137331008911,0.052462682,0.090754956,0.13249144,0.028182559,0.2831105,8.253753e-05,0.14624846,0.9999605271786653,Accepted
HiResCAM,1.0,75.92050170898438,1.8773137331008911,0.07716207,0.09683737,0.13273588,0.03020698,0.28186858,3.8255006e-05,0.16632174,0.9999971622683417,Accepted
GradCAMElementWise,1.0,93.98688507080078,1.8773137331008911,0.0979733,0.11988122,0.16241896,0.041293863,0.34396455,7.886998e-05,0.17202096,0.9999987342746209,Accepted
GradCAMPlusPlus,1.0,133.81768798828125,1.8773137331008911,0.16198742,0.17068583,0.23484257,0.07521403,0.4739595,0.0005245209,0.12670852,0.9996242021346166,Accepted
XGradCAM,1.0,157.2469024658203,1.8773137331008911,0.17319643,0.20057003,0.2931084,0.08353018,0.60730505,0.00054811314,-0.00084759295,0.018903566093787294,Rejected
AblationCAM,1.0,116.1162109375,1.8773137331008911,0.072913334,0.14810741,0.22968176,0.024048017,0.5344903,3.5390258e-08,0.22058262,0.9999999995721699,Accepted
ScoreCAM,1.0,157.2958984375,1.8773137331008911,0.13946871,0.20063253,0.29149765,0.05653155,0.6435766,7.843971e-05,0.31895316,1.0,Accepted
EigenCAM,0.9974489808082581,17.474956512451172,1.8773137331008911,0.019423932,0.022289485,0.03150043,0.008991368,0.06495504,0.0,0.09451945,0.9919091318520337,Accepted
EigenGradCAM,1.0,49.655677795410156,1.8773137331008911,0.041078925,0.06333632,0.086224794,0.015935209,0.19066525,2.925098e-05,0.13081942,0.999760181912335,Accepted
LayerCAM,1.0,93.98688507080078,1.8773137331008911,0.0979733,0.11988122,0.16241896,0.041293863,0.34396455,7.886998e-05,0.17202096,0.9999987342746209,Accepted
FullGrad,1.0,104.28760528564453,1.8773137331008911,0.11131774,0.13301991,0.18916063,0.0554246,0.38821003,0.00015160441,0.076168396,0.9670269485643291,Accepted
KPCA_CAM,0.9017857313156128,12.066913604736328,1.8773137331008911,0.010036887,0.01539147,0.019699559,0.0033486302,0.04310166,0.0,0.14457963,0.9999515824906714,Accepted
FEM,0.9974489808082581,60.26725387573242,1.8773137331008911,0.06441101,0.0768715,0.107298374,0.027813137,0.22010058,0.0,0.14470135,0.9999522948221727,Accepted
ShapleyCAM,1.0,53.21184539794922,1.8773137331008911,0.049467348,0.06787225,0.100722685,0.027025267,0.20759004,0.00036258996,0.13260986,0.9998036041967481,Accepted
FinerCAM,1.0,166.86146545410156,1.8773137331008911,0.1309728,0.21283351,0.30663136,0.05634874,0.6764598,8.7257475e-05,0.26397482,0.9999999999999423,Accepted
