Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,129.95375061035156,1.6817203760147095,0.13589269,0.16575733,0.24323931,0.062539846,0.51184136,0.00027596205,0.022823248,0.4766001908250326,Accepted
HiResCAM,1.0,50.46636962890625,1.6817203760147095,0.052204795,0.06437037,0.08136831,0.027885748,0.16098511,3.6083162e-05,0.13481033,0.9998468847608611,Accepted
GradCAMElementWise,1.0,50.78559494018555,1.6817203760147095,0.048353836,0.06477755,0.096374795,0.021899758,0.20629767,1.2665987e-06,0.26950532,0.9999999999999837,Accepted
GradCAMPlusPlus,1.0,116.88082122802734,1.6817203760147095,0.122795634,0.14908269,0.20754379,0.06430988,0.4190202,3.4809113e-05,0.11320906,0.9985016705885165,Accepted
XGradCAM,1.0,127.3611068725586,1.6817203760147095,0.13635416,0.16245039,0.23926066,0.07702522,0.48244324,7.778406e-06,0.020660197,0.4364814476662492,Accepted
AblationCAM,0.9987244606018066,43.45726776123047,1.6817203760147095,0.04260978,0.05543019,0.07748227,0.021354783,0.16147038,0.0,0.011805091,0.25861946576781225,Accepted
ScoreCAM,1.0,36.30763244628906,1.6817203760147095,0.03253009,0.046310756,0.05356711,0.015670817,0.10805871,0.0001116544,0.047252133,0.8137280282832222,Accepted
EigenCAM,1.0,91.49520111083984,1.6817203760147095,0.10032539,0.116703056,0.18836695,0.04538469,0.4011103,0.0007042721,0.07908285,0.9731887836107252,Accepted
EigenGradCAM,1.0,91.23379516601562,1.6817203760147095,0.08725985,0.11636963,0.17826517,0.031239793,0.3978155,6.6936016e-05,0.06377374,0.9256791055757112,Accepted
LayerCAM,1.0,50.78559494018555,1.6817203760147095,0.048353836,0.06477755,0.096374795,0.021899758,0.20629767,1.2665987e-06,0.26950532,0.9999999999999837,Accepted
FullGrad,0.9987244606018066,86.19114685058594,1.6817203760147095,0.07681368,0.1099377,0.15684712,0.0361707,0.33770064,0.0,0.25060165,0.9999999999989173,Accepted
KPCA_CAM,1.0,149.61453247070312,1.6817203760147095,0.18072644,0.19083486,0.27518126,0.08708437,0.4381857,0.00039702654,-0.1664034,0.9999971943761605,Accepted
FEM,1.0,36.936405181884766,1.6817203760147095,0.03790763,0.047112767,0.069939405,0.014822673,0.1490275,1.7911196e-05,0.16218562,0.9999949860741866,Accepted
ShapleyCAM,1.0,70.3892822265625,1.6817203760147095,0.080535084,0.089782245,0.13412687,0.039747328,0.26686954,0.0006966293,-0.13564645,0.9998608431706966,Accepted
FinerCAM,1.0,235.45004272460938,1.6817203760147095,0.26534283,0.30031893,0.42393222,0.13046393,0.85771424,0.0006082356,0.08663373,0.9847520614248964,Accepted
