Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,95.32521057128906,2.5358033180236816,0.09151189,0.12158828,0.17652327,0.044069782,0.3731609,2.7030706e-05,-0.044469062,0.7864135400315238,Accepted
HiResCAM,1.0,88.5802230834961,2.5358033180236816,0.08473003,0.112984985,0.15161583,0.04540243,0.3075989,6.109476e-05,0.09657659,0.9931933227177213,Accepted
GradCAMElementWise,1.0,108.75757598876953,2.5358033180236816,0.10204589,0.13872139,0.21452281,0.050711595,0.45994428,0.00014191866,0.20053516,0.9999999851817621,Accepted
GradCAMPlusPlus,1.0,100.37679290771484,2.5358033180236816,0.10010714,0.12803163,0.18763116,0.046231113,0.39671072,1.628697e-05,0.09885201,0.9943983001267042,Accepted
XGradCAM,1.0,167.41848754882812,2.5358033180236816,0.19295774,0.213544,0.2882784,0.1255005,0.51552,0.0007559061,-0.07095182,0.9529649564998144,Accepted
AblationCAM,1.0,165.30056762695312,2.5358033180236816,0.17427604,0.21084258,0.28638062,0.120124325,0.53352565,0.001522541,0.059245132,0.9026164130615136,Accepted
ScoreCAM,1.0,171.27066040039062,2.5358033180236816,0.19217366,0.21845748,0.30072308,0.086261466,0.6184098,0.00049999356,0.12402758,0.9994998568844855,Accepted
EigenCAM,1.0,90.20252990722656,2.5358033180236816,0.110201806,0.11505425,0.18016544,0.051734738,0.30227196,7.727742e-05,-0.025770929,0.5288157986957935,Accepted
EigenGradCAM,1.0,64.51822662353516,2.5358033180236816,0.054816138,0.08229366,0.124764115,0.01452104,0.2890932,3.7118793e-05,0.12176445,0.9993661139623737,Accepted
LayerCAM,1.0,108.75757598876953,2.5358033180236816,0.10204589,0.13872139,0.21452281,0.050711595,0.45994428,0.00014191866,0.20053516,0.9999999851817621,Accepted
FullGrad,1.0,66.53292846679688,2.5358033180236816,0.05991736,0.08486345,0.12290992,0.029075842,0.25949144,1.0699034e-05,0.26305872,0.9999999999999291,Accepted
KPCA_CAM,0.8928571343421936,26.607860565185547,2.5358033180236816,0.023786783,0.033938598,0.055403497,0.0035490664,0.13167334,0.0,0.19678995,0.9999999723565584,Accepted
FEM,0.9974489808082581,34.71199417114258,2.5358033180236816,0.03884236,0.044275504,0.06369343,0.017362557,0.13190751,0.0,0.1657554,0.9999969296942188,Accepted
ShapleyCAM,1.0,167.947021484375,2.5358033180236816,0.19481875,0.21421814,0.32591283,0.09289685,0.5155387,0.0019595623,-0.01411704,0.30690990062903156,Accepted
FinerCAM,1.0,165.57870483398438,2.5358033180236816,0.18899642,0.21119735,0.30750376,0.08897179,0.63034135,7.8624114e-05,0.1820724,0.9999997146208004,Accepted
