Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,154.15711975097656,2.926427125930786,0.16129279,0.19662897,0.2805209,0.06899921,0.5957591,0.00027948618,0.14781599,0.9999674837803727,Accepted
HiResCAM,1.0,105.97891235351562,2.926427125930786,0.095596075,0.13517718,0.20102328,0.04364348,0.43067408,5.4478645e-05,0.1838709,0.9999997833296531,Accepted
GradCAMElementWise,1.0,69.24107360839844,2.926427125930786,0.06508541,0.08831771,0.118837625,0.033452153,0.24415213,0.00013881922,0.21318698,0.9999999983517952,Accepted
GradCAMPlusPlus,1.0,124.30113220214844,2.926427125930786,0.13559116,0.15854736,0.22556564,0.07080544,0.4496928,0.0010995865,0.19714892,0.9999999739465146,Accepted
XGradCAM,0.9987244606018066,135.2391815185547,2.926427125930786,0.14693001,0.17249896,0.23760112,0.0890006,0.45545512,0.0,0.02532962,0.5211854708841348,Accepted
AblationCAM,1.0,144.0688934326172,2.926427125930786,0.13594893,0.18376134,0.23791686,0.0631465,0.49408808,1.6063452e-05,0.07424447,0.9623272962598686,Accepted
ScoreCAM,1.0,149.6935272216797,2.926427125930786,0.15738948,0.19093564,0.27671912,0.077856235,0.56827754,6.517768e-05,0.117687516,0.9990382058362518,Accepted
EigenCAM,1.0,130.714111328125,2.926427125930786,0.14498472,0.16672719,0.25815424,0.06743127,0.533483,0.00091314316,0.24820867,0.9999999999982025,Accepted
EigenGradCAM,1.0,197.3868865966797,2.926427125930786,0.26041067,0.251769,0.36885035,0.12079194,0.68633103,5.9604645e-08,0.12183298,0.9993706106906565,Accepted
LayerCAM,1.0,69.24107360839844,2.926427125930786,0.06508541,0.08831771,0.118837625,0.033452153,0.24415213,0.00013881922,0.21318698,0.9999999983517952,Accepted
FullGrad,0.9987244606018066,49.798057556152344,2.926427125930786,0.054917395,0.06351793,0.093592025,0.023100942,0.19704515,0.0,0.009246763,0.20397911980259797,Accepted
KPCA_CAM,0.8762755393981934,36.06172561645508,2.926427125930786,0.030663997,0.045997106,0.07803829,0.004829854,0.18576759,0.0,-0.0888505,0.9871813495125765,Accepted
FEM,0.9974489808082581,92.05883026123047,2.926427125930786,0.09248263,0.11742197,0.16321403,0.045178883,0.33689532,0.0,0.22078678,0.9999999995880924,Accepted
ShapleyCAM,1.0,172.3715362548828,2.926427125930786,0.17660609,0.21986167,0.31162664,0.09049657,0.63677394,0.0005091131,0.347087,1.0,Accepted
FinerCAM,1.0,211.1065673828125,2.926427125930786,0.22650987,0.26926857,0.41307712,0.09012276,0.81368524,5.7723373e-05,0.106278926,0.9971128390841382,Accepted
