Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,136.21400451660156,4.841371536254883,0.11403631,0.17374235,0.2518561,0.036351502,0.5659262,0.00011740625,0.3237087,1.0,Accepted
HiResCAM,1.0,125.70233917236328,4.841371536254883,0.121810846,0.16033463,0.23999578,0.04457864,0.5326004,0.00018202513,0.18529752,0.9999998261902887,Accepted
GradCAMElementWise,1.0,101.42969512939453,4.841371536254883,0.111706465,0.12937461,0.17553589,0.059135154,0.34884787,0.00017719716,0.22777608,0.9999999998900223,Accepted
GradCAMPlusPlus,1.0,198.3975067138672,4.841371536254883,0.21257682,0.25305805,0.3644822,0.10020888,0.7549951,0.0003874898,-0.21838649,0.9999999993582086,Accepted
XGradCAM,1.0,164.81663513183594,4.841371536254883,0.18197969,0.2102253,0.27585545,0.09972509,0.5338924,4.453957e-05,0.23874924,0.9999999999873415,Accepted
AblationCAM,1.0,226.98031616210938,4.841371536254883,0.25662392,0.2895157,0.36575097,0.17770214,0.6387431,0.0014208555,0.07882269,0.9726824190057579,Accepted
ScoreCAM,1.0,161.98609924316406,4.841371536254883,0.18656376,0.2066149,0.29714912,0.08911823,0.60169727,2.7656555e-05,0.09559433,0.9926048497125484,Accepted
EigenCAM,1.0,83.64396667480469,4.841371536254883,0.075807884,0.10668872,0.15501899,0.034205515,0.3349604,5.9604645e-08,0.21229893,0.9999999980682875,Accepted
EigenGradCAM,1.0,102.78225708007812,4.841371536254883,0.101222634,0.1310998,0.17514022,0.053613435,0.35683125,3.1024218e-05,0.12168148,0.999360631064893,Accepted
LayerCAM,1.0,101.42969512939453,4.841371536254883,0.111706465,0.12937461,0.17553589,0.059135154,0.34884787,0.00017719716,0.22777608,0.9999999998900223,Accepted
FullGrad,1.0,73.24606323242188,4.841371536254883,0.082423136,0.0934261,0.13500446,0.03845439,0.27798003,0.00028288364,0.10498381,0.9967494378838017,Accepted
KPCA_CAM,0.9170918464660645,27.366191864013672,4.841371536254883,0.024990797,0.034905855,0.05564146,0.00807832,0.12505424,0.0,0.2830057,0.9999999999999993,Accepted
FEM,0.9987244606018066,66.12151336669922,4.841371536254883,0.07686879,0.084338665,0.11749954,0.042225797,0.22622165,0.0,0.061395783,0.9141959788590232,Accepted
ShapleyCAM,1.0,165.79843139648438,4.841371536254883,0.14576654,0.2114776,0.30387834,0.0620199,0.664436,0.00017386675,0.2479595,0.9999999999981057,Accepted
FinerCAM,1.0,254.38442993164062,4.841371536254883,0.27593398,0.32446998,0.4616836,0.15654382,0.91819555,0.0010720491,0.21324116,0.9999999983676969,Accepted
