Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,130.77178955078125,72.98274230957031,0.119142845,0.16680074,0.23079555,0.05652416,0.48590478,0.0003017143,0.19917142,0.99999998137875,Accepted
HiResCAM,1.0,120.09273529052734,72.98274230957031,0.11315356,0.15317951,0.24238428,0.047740243,0.529927,2.6583672e-05,0.15783821,0.9999910158301444,Accepted
GradCAMElementWise,1.0,116.808349609375,72.98274230957031,0.12080951,0.14899024,0.21664515,0.051833972,0.4636217,0.0003668964,0.094703,0.9920318778631846,Accepted
GradCAMPlusPlus,1.0,118.78491973876953,72.98274230957031,0.13947773,0.15151139,0.21405858,0.07388557,0.42019618,0.0018917248,0.27296448,0.9999999999999927,Accepted
XGradCAM,1.0,150.45123291015625,72.98274230957031,0.14428557,0.1919021,0.28013188,0.07122014,0.5926717,0.00011897087,0.14699097,0.9999639821454407,Accepted
AblationCAM,0.9961734414100647,116.40584564208984,72.98274230957031,0.097222514,0.14847684,0.20931704,0.04034677,0.4614752,0.0,0.1830834,0.9999997554752019,Accepted
ScoreCAM,1.0,230.3744354248047,72.98274230957031,0.23376171,0.29384497,0.43881023,0.12824938,0.870694,0.0009686649,-0.24692486,0.999999999997646,Accepted
EigenCAM,1.0,230.94271850585938,72.98274230957031,0.32163304,0.29456982,0.40165347,0.16949874,0.7246201,0.0006110072,-0.21087238,0.9999999975109733,Accepted
EigenGradCAM,1.0,138.8125,72.98274230957031,0.16425927,0.17705676,0.24122378,0.07774588,0.48500267,0.0004860172,0.113780536,0.9985828703414715,Accepted
LayerCAM,1.0,116.808349609375,72.98274230957031,0.12080951,0.14899024,0.21664515,0.051833972,0.4636217,0.0003668964,0.094703,0.9920318778631846,Accepted
FullGrad,1.0,152.2245635986328,72.98274230957031,0.18200958,0.19416401,0.2917502,0.0747434,0.5658849,0.00021100044,-0.15905191,0.9999923539593045,Accepted
KPCA_CAM,0.9961734414100647,105.14585876464844,72.98274230957031,0.109564185,0.13411462,0.17104606,0.054843515,0.34513947,0.0,0.17553827,0.9999992412191017,Accepted
FEM,1.0,109.65540313720703,72.98274230957031,0.12813602,0.13986659,0.19883466,0.060258348,0.40335408,0.0006132722,0.051441044,0.8498508082793833,Accepted
ShapleyCAM,0.9987244606018066,169.06752014160156,72.98274230957031,0.14167342,0.21564734,0.30072278,0.06805238,0.64838296,0.0,0.0028545447,0.06360449509821153,Accepted
FinerCAM,1.0,208.78521728515625,72.98274230957031,0.17488447,0.26630768,0.42195255,0.06906981,0.9417934,0.00054283283,0.29407203,1.0,Accepted
