Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,167.84959411621094,12.327444076538086,0.19283062,0.21409386,0.32042277,0.071465604,0.6771292,0.00048035383,0.13296503,0.999811292086281,Accepted
HiResCAM,1.0,145.400146484375,12.327444076538086,0.1433871,0.18545938,0.28375655,0.060859833,0.5939361,0.00012177229,0.11766041,0.9990355816709269,Accepted
GradCAMElementWise,0.9987244606018066,88.04866027832031,12.327444076538086,0.08663689,0.11230697,0.17743511,0.03263139,0.3870874,0.0,0.11952686,0.9992018662458624,Accepted
GradCAMPlusPlus,1.0,125.35518646240234,12.327444076538086,0.1457555,0.15989181,0.2259131,0.06689972,0.46135095,0.00076619536,0.15060313,0.999977077001163,Accepted
XGradCAM,1.0,126.05335998535156,12.327444076538086,0.10844691,0.16078234,0.24881859,0.048771594,0.5451938,0.00026485324,0.16117094,0.9999942469621391,Accepted
AblationCAM,1.0,164.41793823242188,12.327444076538086,0.16324906,0.20971675,0.30257073,0.08208163,0.6318654,0.00062038004,0.14861736,0.9999705747488847,Accepted
ScoreCAM,0.9515306353569031,198.8717498779297,12.327444076538086,0.18739401,0.2536629,0.3923803,0.052870043,0.8905574,0.0,0.07898719,0.9730036160698733,Accepted
EigenCAM,1.0,99.4189453125,12.327444076538086,0.114875816,0.12680988,0.18350643,0.057617303,0.36777592,0.00021483004,-0.18827184,0.9999998908335501,Accepted
EigenGradCAM,1.0,153.50323486328125,12.327444076538086,0.13167486,0.19579494,0.2719196,0.048601836,0.6019952,4.1775405e-05,0.1281953,0.9996800636303355,Accepted
LayerCAM,0.9987244606018066,88.04866027832031,12.327444076538086,0.08663689,0.11230697,0.17743511,0.03263139,0.3870874,0.0,0.11952686,0.9992018662458624,Accepted
FullGrad,1.0,87.6245346069336,12.327444076538086,0.082753785,0.11176598,0.15803586,0.043190077,0.32866746,7.9512596e-05,0.08337131,0.9804428340124794,Accepted
KPCA_CAM,0.9642857313156128,62.4329833984375,12.327444076538086,0.071764216,0.07963391,0.11848338,0.035081197,0.23956573,0.0,0.06210369,0.9177553711583298,Accepted
FEM,0.9489796161651611,83.72725677490234,12.327444076538086,0.06936141,0.10679496,0.14837822,0.017375715,0.3412721,0.0,-0.122671925,0.9994233028121207,Accepted
ShapleyCAM,1.0,184.20565795898438,12.327444076538086,0.19866633,0.23495619,0.34366977,0.100962535,0.6889292,0.0003709495,0.14774889,0.9999672119029243,Accepted
FinerCAM,1.0,145.396484375,12.327444076538086,0.16885653,0.18545473,0.2713848,0.08014853,0.5532801,0.0002041161,-0.027246967,0.5538437948257586,Accepted
