Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,105.24044799804688,33.89196014404297,0.09934987,0.13423526,0.17855331,0.04921771,0.36867318,2.4348497e-05,0.2934573,1.0,Accepted
HiResCAM,1.0,126.35443115234375,33.89196014404297,0.13529962,0.16116636,0.24600708,0.0545317,0.52980924,3.3661723e-05,0.04938595,0.8328569045146585,Accepted
GradCAMElementWise,1.0,101.88887786865234,33.89196014404297,0.11354491,0.12996031,0.19568393,0.044458814,0.41657108,0.00058811903,-0.07435185,0.9626035970496165,Accepted
GradCAMPlusPlus,1.0,186.4320831298828,33.89196014404297,0.20207717,0.23779601,0.34813142,0.09017,0.7344571,0.00025494397,0.22177747,0.9999999996574958,Accepted
XGradCAM,1.0,206.09063720703125,33.89196014404297,0.24005112,0.2628707,0.385088,0.10530418,0.7709358,0.00020164251,-0.15902157,0.9999923230210532,Accepted
AblationCAM,1.0,116.08963012695312,33.89196014404297,0.11583364,0.1480735,0.21147296,0.05418676,0.44710696,0.00011229515,0.14232944,0.9999364546066164,Accepted
ScoreCAM,1.0,220.18572998046875,33.89196014404297,0.24792483,0.28084916,0.40281865,0.12581721,0.77992046,0.0008587837,0.0140554905,0.30564004816828316,Accepted
EigenCAM,0.9285714030265808,63.52191925048828,33.89196014404297,0.04516927,0.08102286,0.09142845,0.0129476655,0.20751911,0.0,0.2508729,0.999999999998978,Accepted
EigenGradCAM,1.0,260.6709289550781,33.89196014404297,0.340217,0.33248842,0.4768093,0.18682508,0.8883889,0.0006903522,0.05383129,0.8679237334286214,Accepted
LayerCAM,1.0,101.88887786865234,33.89196014404297,0.11354491,0.12996031,0.19568393,0.044458814,0.41657108,0.00058811903,-0.07435185,0.9626035970496165,Accepted
FullGrad,0.9974489808082581,76.15611267089844,33.89196014404297,0.08094432,0.0971379,0.14548212,0.03561953,0.3058006,0.0,-0.11239996,0.9983793843826049,Accepted
KPCA_CAM,0.9846938848495483,71.6191635131836,33.89196014404297,0.06984056,0.091350965,0.13576818,0.02769327,0.29266608,0.0,0.18937442,0.9999999082955918,Accepted
FEM,0.9974489808082581,140.39959716796875,33.89196014404297,0.14740193,0.17908114,0.26373687,0.06373874,0.5544353,0.0,0.22946838,0.9999999999206426,Accepted
ShapleyCAM,0.9974489808082581,194.30731201171875,33.89196014404297,0.24382465,0.24784096,0.3496569,0.11707484,0.6467702,0.0,-0.109639645,0.9978899175245307,Accepted
FinerCAM,1.0,195.707275390625,33.89196014404297,0.18574968,0.2496266,0.38190836,0.08164695,0.8279524,0.00013357401,0.020460747,0.4327092453019271,Accepted
