Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,193.79026794433594,10.554112434387207,0.20891912,0.24718145,0.35213894,0.116759606,0.6813889,2.5957823e-05,0.08399513,0.981340689576076,Accepted
HiResCAM,1.0,127.88896179199219,10.554112434387207,0.121253684,0.16312367,0.23795047,0.0512086,0.5165138,0.00053974986,0.22266163,0.9999999997097161,Accepted
GradCAMElementWise,1.0,97.08308410644531,10.554112434387207,0.08743025,0.12383047,0.18686742,0.03459592,0.4118854,0.000328362,0.2128476,0.9999999982485869,Accepted
GradCAMPlusPlus,1.0,139.14974975585938,10.554112434387207,0.12434196,0.17748691,0.24738754,0.051545527,0.5399188,0.0015633404,0.1952869,0.9999999646162461,Accepted
XGradCAM,1.0,164.90618896484375,10.554112434387207,0.19111517,0.21033953,0.29005253,0.08850493,0.5796064,0.00046747923,0.013494253,0.29401470113150197,Accepted
AblationCAM,1.0,185.2042236328125,10.554112434387207,0.20073819,0.23622988,0.34954065,0.08999023,0.7352158,0.0005531907,-0.04709915,0.8122961400576574,Accepted
ScoreCAM,0.9604591727256775,125.40841674804688,10.554112434387207,0.11294472,0.15995972,0.2277711,0.04215191,0.5040106,0.0,0.021517742,0.4525631904993752,Accepted
EigenCAM,1.0,33.2864990234375,10.554112434387207,0.03400349,0.042457268,0.06000805,0.017237552,0.12299809,8.687377e-06,0.01625425,0.3504766152616543,Accepted
EigenGradCAM,1.0,148.71250915527344,10.554112434387207,0.10788581,0.1896843,0.26204735,0.05583845,0.57084733,0.00059974194,0.25290576,0.9999999999993388,Accepted
LayerCAM,1.0,97.08308410644531,10.554112434387207,0.08743025,0.12383047,0.18686742,0.03459592,0.4118854,0.000328362,0.2128476,0.9999999982485869,Accepted
FullGrad,1.0,93.57117462158203,10.554112434387207,0.10757567,0.119350985,0.18189517,0.0498932,0.37630856,7.817149e-05,0.1260551,0.9995968814773363,Accepted
KPCA_CAM,0.9285714030265808,27.39276123046875,10.554112434387207,0.026668027,0.034939744,0.0513431,0.012097105,0.109820396,0.0,0.23242688,0.9999999999554201,Accepted
FEM,0.956632673740387,94.4561996459961,10.554112434387207,0.08904404,0.12047986,0.18899983,0.028974209,0.40338445,0.0,-0.03988053,0.7352851515243108,Accepted
ShapleyCAM,1.0,202.1731414794922,10.554112434387207,0.2037284,0.2578739,0.3473891,0.11865812,0.68613553,5.5640936e-05,0.14468813,0.9999522178628624,Accepted
FinerCAM,1.0,184.779296875,10.554112434387207,0.17009653,0.23568788,0.33528262,0.084312946,0.7111845,0.00054863095,0.09033618,0.9886117282081892,Accepted
