Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,148.60667419433594,17.629989624023438,0.15252206,0.18954933,0.27922308,0.06494527,0.5998668,0.00040906668,0.11183894,0.9982892814604497,Accepted
HiResCAM,1.0,101.80722045898438,17.629989624023438,0.098453514,0.12985615,0.1737794,0.047788043,0.360958,0.0004285425,0.097818285,0.993876933514424,Accepted
GradCAMElementWise,1.0,83.02180480957031,17.629989624023438,0.07700606,0.10589516,0.15113397,0.03410086,0.32471278,1.4543533e-05,0.057413448,0.8918001204140031,Accepted
GradCAMPlusPlus,1.0,174.74085998535156,17.629989624023438,0.20097455,0.22288373,0.32549623,0.09643696,0.6143526,0.00025177002,0.18846627,0.9999998941300606,Accepted
XGradCAM,1.0,113.04088592529297,17.629989624023438,0.10754444,0.1441848,0.19933039,0.053916417,0.40519264,3.20673e-05,0.1421592,0.9999351446224152,Accepted
AblationCAM,1.0,149.47251892089844,17.629989624023438,0.14970934,0.1906537,0.27743083,0.06992651,0.58535457,0.00059628487,0.06469742,0.9297869072973584,Accepted
ScoreCAM,0.9311224222183228,146.69642639160156,17.629989624023438,0.11176769,0.18711276,0.28244674,0.0305461,0.6475131,0.0,0.090458944,0.9887233585235901,Accepted
EigenCAM,0.9974489808082581,76.43721008300781,17.629989624023438,0.09066868,0.097496435,0.1440931,0.04332015,0.29251972,0.0,-0.18468286,0.9999998088348209,Accepted
EigenGradCAM,0.9974489808082581,88.9485092163086,17.629989624023438,0.06678521,0.11345473,0.17002025,0.021746142,0.39238268,0.0,0.2696796,0.9999999999999843,Accepted
LayerCAM,1.0,83.02180480957031,17.629989624023438,0.07700606,0.10589516,0.15113397,0.03410086,0.32471278,1.4543533e-05,0.057413448,0.8918001204140031,Accepted
FullGrad,0.9987244606018066,90.52426147460938,17.629989624023438,0.09937354,0.11546462,0.16985539,0.04778154,0.33582243,0.0,0.03496098,0.6717498473979369,Accepted
KPCA_CAM,0.9438775777816772,32.77840042114258,17.629989624023438,0.03210159,0.041809183,0.062285125,0.015165579,0.1322828,0.0,0.19147736,0.9999999344198343,Accepted
FEM,0.9056122303009033,51.61368179321289,17.629989624023438,0.045844316,0.065833785,0.0918614,0.0142876785,0.20694296,0.0,-0.06667462,0.9379567486457785,Accepted
ShapleyCAM,1.0,170.09796142578125,17.629989624023438,0.18670109,0.21696171,0.32872674,0.090545125,0.6119456,0.00073575974,0.13928932,0.9999088320368503,Accepted
FinerCAM,1.0,170.19158935546875,17.629989624023438,0.16085353,0.21708111,0.30035594,0.071451396,0.6364794,0.0010008812,-0.05351243,0.8656147399537738,Accepted
