Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,201.0399932861328,34.49372482299805,0.23513001,0.25642857,0.35730967,0.11633692,0.7149719,0.0006557107,-0.028215706,0.5698497869869956,Accepted
HiResCAM,1.0,146.70556640625,34.49372482299805,0.15095034,0.18712445,0.25586644,0.08665488,0.5073281,0.00015342236,0.11649916,0.9989165364638175,Accepted
GradCAMElementWise,1.0,90.85273742675781,34.49372482299805,0.09082937,0.115883596,0.17279583,0.036010265,0.3776729,7.5101852e-06,0.14672944,0.9999627992891226,Accepted
GradCAMPlusPlus,1.0,183.58917236328125,34.49372482299805,0.20422515,0.23416986,0.3536421,0.10409716,0.70619726,0.001248017,0.09123238,0.9894044905006512,Accepted
XGradCAM,1.0,138.94590759277344,34.49372482299805,0.12494655,0.17722692,0.26896644,0.048568215,0.59795666,0.00022031367,0.08504529,0.9827711063670904,Accepted
AblationCAM,1.0,197.36257934570312,34.49372482299805,0.22274692,0.25173798,0.3540873,0.117453486,0.6970796,3.993511e-06,-0.15907869,0.9999923812658222,Accepted
ScoreCAM,0.9859693646430969,115.63985443115234,34.49372482299805,0.09502535,0.1474998,0.2146672,0.029604059,0.48947093,0.0,0.26750273,0.9999999999999741,Accepted
EigenCAM,1.0,83.22769165039062,34.49372482299805,0.08746128,0.10615777,0.1397066,0.04338864,0.28118312,0.0005450547,0.048435953,0.8245305966230387,Accepted
EigenGradCAM,1.0,61.302310943603516,34.49372482299805,0.04686506,0.07819173,0.09999334,0.014538339,0.22772229,8.5532665e-06,0.28183955,0.9999999999999991,Accepted
LayerCAM,1.0,90.85273742675781,34.49372482299805,0.09082937,0.115883596,0.17279583,0.036010265,0.3776729,7.5101852e-06,0.14672944,0.9999627992891226,Accepted
FullGrad,1.0,104.22648620605469,34.49372482299805,0.10730984,0.13294195,0.19191214,0.06276391,0.38359064,0.0012705624,-0.05330883,0.8641242206863253,Accepted
KPCA_CAM,1.0,145.15972900390625,34.49372482299805,0.15562153,0.18515271,0.2597051,0.082980275,0.5245968,0.0001733005,0.1767941,0.9999993694805062,Accepted
FEM,0.8686224222183228,111.44571685791016,34.49372482299805,0.09445019,0.14215013,0.23534855,0.02023051,0.55256677,0.0,0.14956549,0.9999738714613006,Accepted
ShapleyCAM,1.0,241.36024475097656,34.49372482299805,0.25375387,0.30785748,0.47995302,0.10280703,0.9999999,9.609759e-05,0.22855246,0.9999999999052837,Accepted
FinerCAM,1.0,146.2214813232422,34.49372482299805,0.17897509,0.18650702,0.26817146,0.08112168,0.5350754,0.00046625733,-0.06617749,0.9359804484579769,Accepted
