Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,148.70474243164062,6.2574462890625,0.15752628,0.18967442,0.28221118,0.0648395,0.5509639,4.976988e-05,0.1068187,0.9972530570773254,Accepted
HiResCAM,1.0,116.26203918457031,6.2574462890625,0.11589859,0.1482934,0.21502027,0.048111048,0.4631401,1.1026859e-05,0.20582092,0.999999993978968,Accepted
GradCAMElementWise,1.0,62.869510650634766,6.2574462890625,0.061957058,0.08019071,0.11004242,0.029683076,0.22827661,3.8534403e-05,0.18711577,0.999999869086979,Accepted
GradCAMPlusPlus,1.0,172.2132568359375,6.2574462890625,0.1863811,0.21965976,0.31242993,0.099861324,0.6173254,0.0001309067,0.216651,0.9999999991183983,Accepted
XGradCAM,1.0,194.40740966796875,6.2574462890625,0.22311153,0.24796863,0.3560112,0.11953026,0.70728827,2.0369887e-05,0.1136061,0.9985585302355261,Accepted
AblationCAM,1.0,157.3489990234375,6.2574462890625,0.14951329,0.20070025,0.2750211,0.06205664,0.5907362,0.00022393465,0.06406563,0.9269976428739545,Accepted
ScoreCAM,0.8380101919174194,92.14208984375,6.2574462890625,0.05979979,0.11752819,0.16816269,0.008115922,0.40641454,0.0,0.11225687,0.998356832379887,Accepted
EigenCAM,0.9910714030265808,73.44290161132812,6.2574462890625,0.08670747,0.09367717,0.1464979,0.031230183,0.27838665,0.0,0.32632178,1.0,Accepted
EigenGradCAM,0.9987244606018066,66.14850616455078,6.2574462890625,0.05368883,0.084373094,0.10888706,0.035202865,0.21837065,0.0,0.2141557,0.9999999986148969,Accepted
LayerCAM,1.0,62.869510650634766,6.2574462890625,0.061957058,0.08019071,0.11004242,0.029683076,0.22827661,3.8534403e-05,0.18711577,0.999999869086979,Accepted
FullGrad,1.0,69.98075103759766,6.2574462890625,0.06835481,0.08926116,0.13342637,0.02504237,0.29439786,0.0004094988,0.12287083,0.9994351748691048,Accepted
KPCA_CAM,1.0,86.90836334228516,6.2574462890625,0.09959534,0.1108525,0.1683341,0.040406413,0.35835767,3.129244e-05,-0.06474906,0.9300108751021134,Accepted
FEM,0.7436224222183228,43.62066650390625,6.2574462890625,0.016553653,0.055638604,0.0663045,0.0,0.16170755,0.0,-0.09515886,0.9923296928078146,Accepted
ShapleyCAM,1.0,183.8935546875,6.2574462890625,0.17628495,0.2345581,0.37934119,0.08490515,0.6871266,0.00053316355,0.01305889,0.2849493371710291,Accepted
FinerCAM,1.0,261.7935791015625,6.2574462890625,0.32632792,0.3339204,0.48429602,0.16107342,0.8922431,0.00022143126,0.0013670921,0.030485749316041866,Rejected
