Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,0.9987244606018066,149.66705322265625,5.528037071228027,0.15478031,0.19090186,0.27224734,0.07404505,0.5640094,0.0,0.2449987,0.9999999999964816,Accepted
HiResCAM,1.0,75.91561126708984,5.528037071228027,0.07556949,0.096831135,0.14379834,0.030317705,0.3126999,7.1153045e-07,-0.09503347,0.9922487717750432,Accepted
GradCAMElementWise,0.9987244606018066,86.94342803955078,5.528037071228027,0.100835964,0.11089723,0.16321972,0.04142691,0.3453332,0.0,-0.059923813,0.9063979210505869,Accepted
GradCAMPlusPlus,1.0,91.25505065917969,5.528037071228027,0.08832313,0.11639675,0.16956824,0.039054736,0.36455223,4.87566e-05,0.15428947,0.9999857011340594,Accepted
XGradCAM,1.0,143.89495849609375,5.528037071228027,0.17171656,0.1835395,0.26801142,0.079432845,0.54017013,0.0006684959,-0.08832594,0.9866397085693895,Accepted
AblationCAM,1.0,96.274169921875,5.528037071228027,0.09079261,0.12279869,0.18608907,0.0374382,0.4011012,8.904934e-05,0.04959954,0.8346877669467104,Accepted
ScoreCAM,1.0,101.88836669921875,5.528037071228027,0.099212915,0.12995966,0.17029709,0.045760497,0.3520891,0.00018817186,-0.048789933,0.8276691466247482,Accepted
EigenCAM,0.9987244606018066,69.89126586914062,5.528037071228027,0.090038344,0.089147024,0.145724,0.03313823,0.24387097,0.0,-0.33736584,1.0,Accepted
EigenGradCAM,1.0,42.74907302856445,5.528037071228027,0.03468752,0.054526873,0.07124536,0.015620891,0.15467396,0.00011795759,0.07692538,0.9687336545652188,Accepted
LayerCAM,0.9987244606018066,86.94342803955078,5.528037071228027,0.100835964,0.11089723,0.16321972,0.04142691,0.3453332,0.0,-0.059923813,0.9063979210505869,Accepted
FullGrad,0.9987244606018066,98.43230438232422,5.528037071228027,0.09781352,0.12555142,0.17721829,0.041519366,0.3801058,0.0,-0.29409283,1.0,Accepted
KPCA_CAM,0.9923469424247742,16.910045623779297,5.528037071228027,0.019782536,0.021568935,0.030786997,0.008426737,0.062548876,0.0,0.13024858,0.9997445450839706,Accepted
FEM,0.9987244606018066,29.35513687133789,5.528037071228027,0.029721044,0.037442777,0.050718665,0.012937859,0.10687405,0.0,0.12739718,0.9996511217128212,Accepted
ShapleyCAM,1.0,106.78507995605469,5.528037071228027,0.12661594,0.13620545,0.19709791,0.056701094,0.40519208,0.0002798736,0.03569109,0.6817572298770321,Accepted
FinerCAM,1.0,251.44622802734375,5.528037071228027,0.28673312,0.3207222,0.49367464,0.13025011,0.93173623,0.00028645992,-0.024085632,0.4993196151207432,Accepted
