Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,167.40963745117188,11.518034934997559,0.1917959,0.2135327,0.32006672,0.08112798,0.66245866,0.00019373745,0.013086848,0.28553141628639755,Accepted
HiResCAM,1.0,144.82315063476562,11.518034934997559,0.13890737,0.1847234,0.25643644,0.061370067,0.5476597,0.00050118566,-0.14818273,0.9999689348421136,Accepted
GradCAMElementWise,1.0,122.81819152832031,11.518034934997559,0.10474923,0.15665586,0.19887573,0.049627736,0.42235458,8.4117055e-05,-0.045970943,0.8014912192842528,Accepted
GradCAMPlusPlus,1.0,164.731689453125,11.518034934997559,0.18170455,0.21011695,0.3187343,0.08532526,0.6342417,0.0011283755,-0.08697091,0.9851459242808117,Accepted
XGradCAM,1.0,151.84373474121094,11.518034934997559,0.17723052,0.19367823,0.28364816,0.08359856,0.58245206,1.564622e-05,0.04234362,0.7636901223094159,Accepted
AblationCAM,1.0,130.6188507080078,11.518034934997559,0.15990901,0.16660568,0.23739792,0.07780766,0.47322068,2.1710992e-05,-0.024658863,0.5094616959652503,Accepted
ScoreCAM,0.891581654548645,114.46282196044922,11.518034934997559,0.10982692,0.1459985,0.22416973,0.028841361,0.5092728,0.0,-0.2266622,0.9999999998638633,Accepted
EigenCAM,1.0,83.67280578613281,11.518034934997559,0.10109048,0.106725514,0.15288821,0.051352806,0.3045696,0.0006632805,0.011260537,0.24708738107549777,Accepted
EigenGradCAM,1.0,134.19520568847656,11.518034934997559,0.15898845,0.17116736,0.25043607,0.060052685,0.5207216,6.80238e-06,0.21712574,0.9999999991915243,Accepted
LayerCAM,1.0,122.81819152832031,11.518034934997559,0.10474923,0.15665586,0.19887573,0.049627736,0.42235458,8.4117055e-05,-0.045970943,0.8014912192842528,Accepted
FullGrad,1.0,106.5992431640625,11.518034934997559,0.11744492,0.13596843,0.18604663,0.057787426,0.37249035,0.0005748272,0.0881984,0.9865049778307654,Accepted
KPCA_CAM,1.0,75.03827667236328,11.518034934997559,0.08660309,0.09571209,0.14402632,0.040936887,0.2923734,0.00020176172,-0.046697747,0.8085028541911491,Accepted
FEM,0.9987244606018066,77.72806549072266,11.518034934997559,0.06846142,0.09914293,0.12885901,0.029322721,0.2780256,0.0,-0.25921285,0.9999999999998329,Accepted
ShapleyCAM,1.0,298.00823974609375,11.518034934997559,0.32285094,0.38011256,0.6320814,0.12704158,0.9998968,0.00041261315,-0.13794412,0.9998932922896456,Accepted
FinerCAM,1.0,162.2863311767578,11.518034934997559,0.16106054,0.20699786,0.29297495,0.087925315,0.6004163,5.722046e-05,-0.11761979,0.9990316272022663,Accepted
