Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,108.2208251953125,124.68020629882812,0.10652374,0.13803677,0.18918326,0.040852223,0.4029782,5.6372955e-05,0.26757956,0.9999999999999746,Accepted
HiResCAM,1.0,116.81990051269531,124.68020629882812,0.108771004,0.14900498,0.22263888,0.046020962,0.48609385,0.0010735914,0.20512772,0.9999999932147767,Accepted
GradCAMElementWise,0.9987244606018066,88.0501937866211,124.68020629882812,0.078924544,0.11230891,0.1517409,0.034580626,0.3262167,0.0,0.22665206,0.9999999998635996,Accepted
GradCAMPlusPlus,1.0,154.46847534179688,124.68020629882812,0.15448287,0.19702612,0.27982694,0.07805627,0.58219284,0.00018489361,0.13370599,0.9998264263966984,Accepted
XGradCAM,1.0,152.64633178710938,124.68020629882812,0.17675903,0.19470195,0.2775184,0.07972835,0.5672266,0.0011402369,0.0935366,0.9912223192177102,Accepted
AblationCAM,1.0,131.873779296875,124.68020629882812,0.12436954,0.16820633,0.23553917,0.05071018,0.5060644,0.00013276876,0.2489408,0.9999999999984599,Accepted
ScoreCAM,1.0,231.08399963378906,124.68020629882812,0.29754362,0.29475,0.43238735,0.13508812,0.846291,0.0008537173,0.033431165,0.6501295394690101,Accepted
EigenCAM,1.0,175.8692169189453,124.68020629882812,0.21171016,0.22432297,0.3077083,0.11980161,0.58823776,0.00021559,0.40599617,1.0,Accepted
EigenGradCAM,1.0,216.86386108398438,124.68020629882812,0.21652204,0.27661207,0.45282793,0.11302829,0.91150326,0.0006098747,0.0125756115,0.27483894505693984,Accepted
LayerCAM,0.9987244606018066,88.0501937866211,124.68020629882812,0.078924544,0.11230891,0.1517409,0.034580626,0.3262167,0.0,0.22665206,0.9999999998635996,Accepted
FullGrad,0.9987244606018066,94.96989440917969,124.68020629882812,0.11020914,0.12113507,0.1687266,0.058914267,0.3289807,0.0,0.1977247,0.9999999763136806,Accepted
KPCA_CAM,0.9502550959587097,157.36676025390625,124.68020629882812,0.110287145,0.20072289,0.32997793,0.043205325,0.75369984,0.0,0.64810514,1.0,Accepted
FEM,0.9655612111091614,165.31996154785156,124.68020629882812,0.1599914,0.2108673,0.32998246,0.06430757,0.6828465,0.0,0.26253766,0.9999999999999203,Accepted
ShapleyCAM,0.9897959232330322,199.60470581054688,124.68020629882812,0.1976797,0.25459784,0.40020874,0.06815189,0.87953836,0.0,0.019697554,0.41816390760517275,Accepted
FinerCAM,1.0,100.5422134399414,124.68020629882812,0.10479191,0.12824261,0.17655417,0.042917944,0.37654686,0.00029870868,0.10436816,0.9965625210576488,Accepted
