Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,220.5235137939453,154.516845703125,0.26597643,0.28127998,0.45360342,0.10289349,0.83595335,0.00017911196,-0.22973856,0.99999999992469,Accepted
HiResCAM,1.0,157.29345703125,154.516845703125,0.17924628,0.20062941,0.29776317,0.07860157,0.61215377,0.00016954541,0.0045424774,0.1010492147185651,Accepted
GradCAMElementWise,1.0,139.77305603027344,154.516845703125,0.15516381,0.17828198,0.26531067,0.0698515,0.54330724,0.0005044043,0.029458258,0.5898869243070904,Accepted
GradCAMPlusPlus,1.0,138.31044006347656,154.516845703125,0.13474652,0.17641638,0.24992904,0.068927616,0.520403,0.0008083582,0.13731474,0.9998851958127258,Accepted
XGradCAM,1.0,166.77455139160156,154.516845703125,0.17399658,0.21272266,0.31422648,0.08202493,0.66051114,0.0013955534,-0.010863716,0.238648228156783,Accepted
AblationCAM,1.0,135.42625427246094,154.516845703125,0.15255636,0.17273757,0.22709353,0.08160461,0.44387498,0.00037524104,-0.040830307,0.7465040828878873,Accepted
ScoreCAM,1.0,165.17733764648438,154.516845703125,0.15355024,0.21068537,0.3258231,0.06707461,0.713188,0.00018137693,0.09818646,0.9940674479799139,Accepted
EigenCAM,1.0,150.25665283203125,154.516845703125,0.14598945,0.19165389,0.26033384,0.05941025,0.55720985,0.00015372038,0.24837592,0.9999999999982648,Accepted
EigenGradCAM,1.0,117.80401611328125,154.516845703125,0.10984804,0.15026024,0.19364613,0.05882091,0.3903573,6.03199e-05,-0.01949102,0.41419911571876966,Accepted
LayerCAM,1.0,139.77305603027344,154.516845703125,0.15516381,0.17828198,0.26531067,0.0698515,0.54330724,0.0005044043,0.029458258,0.5898869243070904,Accepted
FullGrad,1.0,128.99893188476562,154.516845703125,0.14251098,0.16453946,0.23025426,0.06982601,0.47053173,0.00016057491,0.05541968,0.8789705139423158,Accepted
KPCA_CAM,0.9948979616165161,187.9639129638672,154.516845703125,0.19654883,0.23974986,0.34064856,0.097417735,0.705392,0.0,0.6128473,1.0,Accepted
FEM,1.0,165.98904418945312,154.516845703125,0.1683697,0.21172073,0.324729,0.07257667,0.6967509,2.1368265e-05,-0.10203013,0.9957602797801923,Accepted
ShapleyCAM,1.0,170.74365234375,154.516845703125,0.19207661,0.21778528,0.3114166,0.097897746,0.63018405,0.00055772066,0.19671234,0.9999999720006459,Accepted
FinerCAM,1.0,256.6018371582031,154.516845703125,0.31202623,0.3272983,0.48205993,0.1376807,0.9024756,8.7827444e-05,-0.13313274,0.9998148204656611,Accepted
