Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,141.7539825439453,150.06861877441406,0.13817284,0.18080866,0.24891037,0.06397623,0.525956,7.8082085e-05,0.07885834,0.9727522896173797,Accepted
HiResCAM,1.0,140.12759399414062,150.06861877441406,0.152692,0.17873418,0.25808412,0.07096143,0.535082,0.0013762861,0.158467,0.9999917348095417,Accepted
GradCAMElementWise,1.0,107.57103729248047,150.06861877441406,0.11578944,0.13720794,0.20035394,0.05572857,0.41442916,0.0004787743,0.0701764,0.9504960005249029,Accepted
GradCAMPlusPlus,1.0,142.83432006835938,150.06861877441406,0.15078287,0.18218663,0.27032554,0.054742858,0.5891528,6.7047775e-05,0.08474618,0.9823736941616137,Accepted
XGradCAM,1.0,161.7895050048828,150.06861877441406,0.16438115,0.20636414,0.30681863,0.07864389,0.63144165,0.001316607,0.10652881,0.9971785369244326,Accepted
AblationCAM,1.0,118.81068420410156,150.06861877441406,0.10997101,0.15154426,0.20563668,0.050113276,0.43105185,8.59499e-05,0.108857706,0.9977285080141318,Accepted
ScoreCAM,0.9706632494926453,112.12980651855469,150.06861877441406,0.09495777,0.1430227,0.20816436,0.03434139,0.46747068,0.0,-0.004528135,0.10073268680480241,Accepted
EigenCAM,1.0,145.43215942382812,150.06861877441406,0.16558513,0.1855002,0.2476059,0.08400504,0.4892526,0.00083729625,0.19181588,0.999999937887956,Accepted
EigenGradCAM,1.0,115.66998291015625,150.06861877441406,0.10739347,0.14753826,0.21298417,0.04225198,0.46823847,0.00014040247,0.12454239,0.9995263620582797,Accepted
LayerCAM,1.0,107.57103729248047,150.06861877441406,0.11578944,0.13720794,0.20035394,0.05572857,0.41442916,0.0004787743,0.0701764,0.9504960005249029,Accepted
FullGrad,0.9987244606018066,141.11024475097656,150.06861877441406,0.17803867,0.17998758,0.2566259,0.088881135,0.49066406,0.0,0.09132962,0.9894874167693981,Accepted
KPCA_CAM,1.0,133.64474487304688,150.06861877441406,0.14878967,0.17046526,0.2550313,0.062318936,0.53000045,0.00023967028,0.25706878,0.9999999999997321,Accepted
FEM,0.9872449040412903,136.81765747070312,150.06861877441406,0.1534197,0.17451231,0.24996504,0.06919252,0.52080476,0.0,-0.072319336,0.9570672041161249,Accepted
ShapleyCAM,1.0,229.74441528320312,150.06861877441406,0.26585203,0.29304135,0.4533645,0.11322564,0.7616721,0.0011650622,0.212009,0.9999999979658659,Accepted
FinerCAM,1.0,177.56614685058594,150.06861877441406,0.21218777,0.22648741,0.32320806,0.109125115,0.6200795,0.0012098998,-0.2116972,0.9999999978498476,Accepted
