Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,174.57638549804688,108.22650146484375,0.17530161,0.22267397,0.331953,0.081915885,0.6892718,0.00081801414,0.26064616,0.9999999999998783,Accepted
HiResCAM,1.0,102.7074966430664,108.22650146484375,0.091297865,0.13100445,0.18548176,0.036202677,0.4083349,8.147955e-05,0.31566286,1.0,Accepted
GradCAMElementWise,1.0,87.8779067993164,108.22650146484375,0.08188562,0.11208916,0.15708113,0.0339345,0.34019986,2.798438e-05,0.26308665,0.9999999999999295,Accepted
GradCAMPlusPlus,1.0,156.76068115234375,108.22650146484375,0.17292947,0.19994986,0.28293344,0.09021486,0.5591291,0.00023040175,0.28442055,0.9999999999999996,Accepted
XGradCAM,1.0,122.42601013183594,108.22650146484375,0.10954128,0.15615563,0.22593297,0.040757738,0.5013654,0.0002330523,0.2908155,0.9999999999999999,Accepted
AblationCAM,1.0,189.6913604736328,108.22650146484375,0.22118965,0.24195325,0.34832236,0.12636909,0.64513695,2.9116869e-05,0.059508085,0.9040959375910572,Accepted
ScoreCAM,0.9987244606018066,171.7097930908203,108.22650146484375,0.18040484,0.21901761,0.35434848,0.078764424,0.76471084,0.0,-0.019102985,0.40671199239064415,Accepted
EigenCAM,1.0,200.7123565673828,108.22650146484375,0.2311531,0.25601065,0.32816613,0.16838944,0.567376,0.0007225275,0.31232277,1.0,Accepted
EigenGradCAM,1.0,114.7384033203125,108.22650146484375,0.1138114,0.14635001,0.21081364,0.049714874,0.44975537,2.6881695e-05,-0.06571573,0.9340987121800121,Accepted
LayerCAM,1.0,87.8779067993164,108.22650146484375,0.08188562,0.11208916,0.15708113,0.0339345,0.34019986,2.798438e-05,0.26308665,0.9999999999999295,Accepted
FullGrad,0.9987244606018066,84.96916198730469,108.22650146484375,0.0890256,0.108379036,0.15647328,0.045527745,0.3166522,0.0,0.027548306,0.5588591951591977,Accepted
KPCA_CAM,0.9948979616165161,169.69439697265625,108.22650146484375,0.11305786,0.21644695,0.3258149,0.06313756,0.71850926,0.0,0.706077,1.0,Accepted
FEM,0.9974489808082581,135.24649047851562,108.22650146484375,0.12891562,0.17250825,0.24792263,0.061278317,0.5207684,0.0,0.46486986,1.0,Accepted
ShapleyCAM,1.0,177.7039337158203,108.22650146484375,0.18130557,0.2266632,0.32379293,0.085211724,0.68030465,0.00032490492,0.30344775,1.0,Accepted
FinerCAM,1.0,222.61695861816406,108.22650146484375,0.27320206,0.2839502,0.42044246,0.119223475,0.86335635,0.001151681,-0.083396256,0.9804794027879592,Accepted
